name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,first_name,second_name,id
Virgil_van Dijk_246,1,72,0,0,3,38,1,6,65,11.3,0,0,246,0,0,336,0,0,0,4.9,18697,35.6,1,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,90,0,0,6,0,0,0,0,5,0,34,0,1882663,0,0,0,0,2,2,12,-32779,15543,48322,66,TRUE,0,0,Virgil,van Dijk,3,4,181,3024,20,105.1,884.2,419,20,823,141,17,0,1,30.1,66,Virgil,van Dijk,246
Andrew_Robertson_247,0,61,0,0,0,24,1,2,54,19.4,0,0,247,0,0,336,0,0,0,3.3,18698,11.4,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,90,0,1,6,0,0,0,0,5,0,34,0,2308610,3,1,0,0,2,2,6,-55144,24924,80068,68,TRUE,0,0,Andrew,Robertson,0,10,186,2863,18,663.2,652.4,289,27,785,160.6,18,0,4,36.6,68,Andrew,Robertson,247
Alex_Oxlade-Chamberlain_248,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,336,0,0,0,0,18699,0,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,0,0,0,6,0,0,0,0,0,0,34,0,2629,0,0,0,0,2,0,0,3,23,20,64,TRUE,0,0,Alex,Oxlade-Chamberlain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,Alex,Oxlade-Chamberlain,248
Jordan_Henderson_249,1,51,1,0,0,25,1,2,43,26.6,0,0,249,0,0,336,1,0,0,7.5,18700,24.6,2,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,76,0,0,6,0,0,0,0,6,0,34,0,36465,1,0,0,0,2,24,6,1283,1611,328,53,TRUE,0,0,Jordan,Henderson,1,2,62,1616,12,250.4,298.4,158,2,337,70.8,9,1,1,0.6,53,Jordan,Henderson,249
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,336,0,0,0,0,18701,0,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,0,0,0,6,0,0,0,0,0,0,34,0,40871,0,0,0,0,2,0,0,-254,16,270,69,TRUE,0,0,Adam,Lallana,0,1,23,460,3,139,85.4,113,0,96,33.8,3,0,1,0.6,69,Adam,Lallana,250
Sadio_Man�_251,0,32,0,0,1,30,1,0,29,30.7,0,0,251,0,0,336,1,0,1,12.9,18702,40.6,2,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,90,0,1,6,0,0,0,0,5,0,34,0,2097946,5,0,1,0,2,58,9,-102178,62416,164594,101,TRUE,1,0,Sadio,Mané,18,3,198,2716,19,571.3,857.4,1193,22,607,262.1,16,0,2,33.2,101,Sadio,Mané,251
Georginio_Wijnaldum_252,0,8,0,0,0,3,0,0,7,0.6,1,0,252,0,0,336,0,0,0,0.4,18703,1.4,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,24,0,0,6,0,0,0,0,0,0,34,0,68964,1,0,0,0,2,2,1,-2249,592,2841,55,TRUE,0,0,Georginio,Wijnaldum,2,1,89,2409,14,356.1,346.6,310,6,375,101.6,15,0,3,1.1,55,Georginio,Wijnaldum,252
Mohamed_Salah_253,0,46,0,0,0,27,1,1,36,51.8,4,0,253,0,0,336,0,0,1,19.8,18704,57.2,4,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,89,0,0,6,0,0,0,0,3,0,34,0,2179177,8,0,0,0,2,89,8,-113549,25100,138649,132,TRUE,0,0,Mohamed,Salah,19,10,224,2912,18,890.3,1040.4,1908,15,592,383.7,18,0,1,34.6,132,Mohamed,Salah,253
James_Milner_254,0,19,0,0,0,4,0,3,19,2.6,0,0,254,0,0,336,0,0,0,1.2,18705,9.2,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,13,0,0,6,0,0,0,0,0,0,34,0,156967,0,0,0,0,2,0,1,-1699,1150,2849,56,TRUE,0,0,James,Milner,4,5,95,1730,13,717.1,546.6,357,12,427,162.6,9,1,3,2.5,56,James,Milner,254
Fabio Henrique_Tavares_255,0,86,0,0,0,17,1,2,78,7.8,0,0,255,0,0,336,0,0,0,3.2,18706,16.2,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,90,0,0,6,0,0,0,0,5,0,34,0,39929,1,2,0,0,2,8,3,-367,256,623,55,TRUE,0,0,Fabio Henrique,Tavares,1,2,59,1828,12,274.5,377.4,173,0,276,82.6,10,0,6,0.6,55,Fabio Henrique,Tavares,255
Naby_Keita_256,0,42,0,0,0,7,1,1,39,5.4,0,0,256,0,0,336,0,0,0,1.6,18707,4.4,0,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,65,0,0,6,0,0,0,0,5,0,34,0,97127,5,0,1,0,2,6,3,969,1307,338,71,TRUE,0,0,Naby,Keita,1,1,56,1225,8,179.6,224.8,328,3,190,73.3,8,0,0,1.5,71,Naby,Keita,256
Roberto_Firmino_257,0,45,0,0,0,8,1,0,35,37.2,1,0,257,0,0,336,1,0,0,9.1,18708,15.6,3,2019-04-14T15:30:00Z,4/14/2019 16:30,0,0,90,2,0,6,0,0,0,0,5,0,34,0,1072739,5,2,1,0,2,38,2,-14380,43567,57947,93,TRUE,0,0,Roberto,Firmino,12,8,158,2516,15,647.7,768,1183,24,644,259.2,18,0,0,17.1,93,Roberto,Firmino,257
Danny_Ings_258,1,10,2,0,0,21,0,1,8,38.3,0,0,258,0,0,338,0,1,0,6.6,18709,25.4,3,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,60,0,0,20,0,0,0,0,3,0,34,0,153829,4,0,0,1,3,2,5,1192,4966,3774,54,TRUE,0,0,Danny,Ings,7,2,80,1375,21,283.4,392.4,680,11,286,135.6,5,0,1,2.7,54,Danny,Ings,258
Dominic_Solanke_259,0,8,0,0,0,2,0,0,7,3.8,0,0,259,0,0,331,1,0,0,5.2,18710,2.8,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,14,0,0,3,0,0,0,0,4,0,34,0,30324,1,0,0,5,0,45,1,-1350,904,2254,47,FALSE,0,0,Dominic,Solanke,0,1,13,293,5,72.9,68.4,150,0,38,29.2,0,0,0,0.5,47,Dominic,Solanke,259
Ederson_Santana de Moraes_260,0,14,0,0,0,12,0,0,13,0,0,0,260,0,0,333,0,1,0,1.8,18711,18.4,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,0,0,7,0,0,0,0,7,0,34,2,1364728,0,0,0,3,1,0,2,1853,33422,31569,56,FALSE,0,0,Ederson,Santana de Moraes,0,1,140,2970,22,33,473,0,4,591,50.6,16,0,2,21.7,56,Ederson,Santana de Moraes,260
Claudio_Bravo_261,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,333,0,0,0,0,18712,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,6735,0,0,0,3,1,0,0,-7,25,32,48,FALSE,0,0,Claudio,Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,48,Claudio,Bravo,261
John_Stones_262,0,4,0,0,0,3,0,0,4,0.2,0,0,262,0,0,333,0,0,0,0,18713,0.2,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,3,0,0,7,0,0,0,0,1,0,34,0,293532,0,0,0,3,1,0,1,734,2917,2183,52,FALSE,0,0,John,Stones,0,0,73,1663,15,115,353.4,49,7,396,51.7,8,0,1,4.7,52,John,Stones,262
Vincent_Kompany_263,0,89,0,0,0,15,0,7,84,1.8,0,0,263,0,0,333,0,1,0,3.3,18714,29,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,0,0,7,0,0,0,0,2,0,34,0,69975,0,0,0,3,1,2,2,-737,233,970,52,FALSE,0,0,Vincent,Kompany,0,0,32,865,6,36.3,216,44,2,189,29.7,3,0,4,1.1,52,Vincent,Kompany,263
Nicol�s_Otamendi_264,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,333,0,0,0,0,18715,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,184222,0,0,0,3,1,0,0,-1468,1176,2644,60,FALSE,0,0,Nicolás,Otamendi,0,0,68,1228,7,53.7,280.2,143,5,329,47.7,9,0,1,2.9,60,Nicolás,Otamendi,264
Kyle_Walker_265,0,56,0,0,0,17,0,7,53,18.1,0,0,265,0,0,333,1,1,0,4.3,18716,20.6,1,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,0,1,7,0,0,0,0,6,0,34,0,711951,1,0,0,3,1,4,2,-4471,11373,15844,64,FALSE,0,0,Kyle,Walker,1,1,119,2329,16,336.7,425.4,141,6,556,90.4,14,0,3,11.4,64,Kyle,Walker,265
Danilo Luiz_da Silva_266,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,333,0,0,0,0,18717,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,42907,0,0,0,3,1,0,0,-881,1185,2066,50,FALSE,0,0,Danilo Luiz,da Silva,1,0,44,802,7,117.8,165,99,7,196,38.2,4,0,1,0.7,49,Danilo Luiz,da Silva,266
Benjamin_Mendy_267,0,85,0,0,0,12,0,3,80,9.4,2,0,267,0,0,333,2,1,0,3.6,18718,19.6,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,0,0,7,0,0,0,0,6,0,34,0,373758,3,0,0,3,1,7,2,2181,4830,2649,61,FALSE,0,0,Benjamin,Mendy,0,6,59,900,6,222.7,250.8,70,6,262,54.2,4,0,1,6,61,Benjamin,Mendy,267
Aymeric_Laporte_268,0,103,0,0,0,16,0,3,97,5.1,1,0,268,0,0,333,0,1,0,2.8,18719,20.8,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,0,0,7,0,0,0,0,8,0,34,0,746766,0,0,0,3,1,2,2,145714,175738,30024,60,FALSE,0,0,Aymeric,Laporte,2,2,133,2606,20,184.7,632.4,224,7,612,104.4,14,0,3,12.4,61,Aymeric,Laporte,268
Fabian_Delph_269,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,333,0,0,0,0,18720,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,15936,0,0,0,3,1,0,0,-19,128,147,53,FALSE,0,0,Fabian,Delph,0,1,29,722,9,97.8,153.8,24,2,186,27.5,3,1,1,0.3,53,Fabian,Delph,269
Raheem_Sterling_270,0,43,0,1,2,37,0,0,38,6.7,1,0,270,0,0,333,3,1,2,13,18721,64.8,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,1,0,7,0,0,0,0,2,0,34,0,1217879,4,0,2,3,1,58,14,107767,169792,62025,115,FALSE,1,0,Raheem,Sterling,17,13,215,2320,18,836,998.8,1389,25,707,322.5,13,0,2,20.1,115,Raheem,Sterling,270
David_Silva_271,0,40,1,0,0,10,1,1,27,50.8,1,0,271,0,0,333,2,0,0,8.6,18722,10.8,4,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,64,0,0,7,0,0,0,0,1,0,34,0,287856,2,0,0,3,1,24,3,-6248,8815,15063,85,FALSE,0,0,David,Silva,6,6,125,2047,13,1026,636.4,995,13,536,265.9,13,0,1,4.5,85,David,Silva,271
Fernando_Luiz Rosa_272,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,333,0,0,0,0,18723,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,188351,0,0,0,3,1,0,0,478,1614,1136,53,FALSE,0,0,Fernando,Luiz Rosa,1,3,77,2273,15,383,516.4,208,4,426,111,12,0,5,3,53,Fernando,Luiz Rosa,272
Kevin_De Bruyne_273,2,68,2,0,3,41,0,2,61,81,2,0,273,0,0,333,1,1,0,17.5,18724,63.4,6,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,0,1,7,0,0,0,0,5,0,34,0,257530,3,1,2,3,1,31,11,42037,56699,14662,97,FALSE,0,0,Kevin,De Bruyne,2,3,57,919,3,555.5,295.8,291,8,261,114.2,6,0,2,4.4,97,Kevin,De Bruyne,273
Ilkay_G�ndogan_274,0,126,0,0,0,18,0,3,116,27.4,4,0,274,0,0,333,1,1,0,4.4,18725,14.8,1,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,90,0,0,7,0,0,0,0,11,0,34,0,150078,0,0,2,3,1,2,2,-3535,3296,6831,55,FALSE,0,0,Ilkay,Gündogan,5,2,90,1681,14,655.3,442.8,399,8,420,149.7,9,0,2,2.4,55,Ilkay,Gündogan,274
Leroy_San�_275,1,37,1,0,0,23,0,0,29,16.9,3,0,275,0,0,333,0,1,0,12.1,18726,28.2,1,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,86,0,0,7,0,0,0,0,5,0,34,0,462659,4,1,0,3,1,76,5,8824,26538,17714,93,FALSE,0,0,Leroy,Sané,9,12,145,1697,14,613.8,665.8,988,13,489,226.9,8,0,1,7.3,93,Leroy,Sané,275
Bernardo Mota_Veiga de Carvalho e Silva_276,0,24,0,0,0,4,0,1,23,12.7,0,0,276,0,0,333,0,1,0,2,18727,5,1,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,25,0,0,7,0,0,0,0,2,0,34,0,502985,0,0,0,3,1,2,1,-17002,44809,61811,76,FALSE,0,0,Bernardo Mota,Veiga de Carvalho e Silva,6,8,132,2399,21,843.8,661.6,805,14,560,231.4,11,0,3,7.8,76,Bernardo Mota,Veiga de Carvalho e Silva,276
Phil_Foden_277,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,333,0,0,0,0,18728,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,8052,0,0,0,3,1,0,0,84,256,172,45,FALSE,0,0,Phil,Foden,0,0,13,188,0,109.8,36.8,116,0,58,26.2,1,0,0,0.1,45,Phil,Foden,277
Brahim_Diaz_278,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,333,0,0,0,0,18729,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,2470,0,0,0,3,1,0,0,-2,4,6,47,FALSE,0,0,Brahim,Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Brahim,Diaz,278
Oleksandr_Zinchenko_279,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,333,0,0,0,0,18730,0,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,0,0,0,7,0,0,0,0,0,0,34,0,11919,0,0,0,3,1,0,0,-2997,94,3091,47,FALSE,0,0,Oleksandr,Zinchenko,0,3,31,701,3,178.3,183.6,42,1,156,40.4,5,0,0,0.2,47,Oleksandr,Zinchenko,279
Sergio_Ag�ero_280,0,24,0,0,0,7,1,0,18,14.9,0,0,280,0,0,333,0,0,0,3.9,18731,2.2,1,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,74,1,0,7,0,0,0,0,3,0,34,0,2319681,1,1,1,3,1,22,2,124595,222536,97941,117,FALSE,0,0,Sergio,Agüero,19,10,177,2046,14,442.5,852.4,1401,23,655,269.5,13,0,4,37.5,117,Sergio,Agüero,280
Gabriel Fernando_de Jesus_281,0,10,0,0,0,22,0,0,9,1.2,1,0,281,0,0,333,1,1,1,7.9,18732,35.4,0,2019-04-14T13:05:00Z,4/14/2019 14:05,0,0,15,0,0,7,0,0,0,0,1,0,34,0,103466,5,0,0,3,1,42,5,4199,7118,2919,99,FALSE,0,0,Gabriel Fernando,de Jesus,7,3,77,987,11,298.1,389.2,840,7,260,153,2,0,0,1.6,99,Gabriel Fernando,de Jesus,281
David_De Gea_282,0,19,0,0,0,16,0,3,7,0,0,0,282,0,0,337,0,1,0,2.3,18733,23.4,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,19,0,0,0,0,9,0,34,3,1031715,0,0,0,1,2,0,3,-1458,7134,8592,57,TRUE,0,0,David,de Gea,0,0,112,2970,44,0,753.4,0,7,573,75.2,7,0,1,16.4,57,David,de Gea,282
Sergio_Romero_283,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,337,0,0,0,0,18734,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,4485,0,0,0,1,2,0,0,-7,20,27,49,TRUE,0,0,Sergio,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,49,Sergio,Romero,283
Chris_Smalling_284,0,33,0,0,0,13,0,4,27,10.8,0,0,284,0,0,337,2,1,0,2.4,18735,8.8,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,19,0,0,0,0,4,0,34,0,88303,0,1,1,1,2,4,2,2986,4432,1446,56,TRUE,0,0,Chris,Smalling,1,0,54,1857,28,29.8,399.2,174,3,297,60.3,4,0,1,1.4,56,Chris,Smalling,284
Phil_Jones_285,0,39,1,0,0,22,0,7,34,10.5,0,0,285,0,0,337,1,1,0,3.9,18736,26.2,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,19,0,0,0,0,12,0,34,0,34019,0,1,0,1,2,2,2,214,521,307,51,TRUE,0,0,Phil,Jones,0,1,41,1081,13,42.8,260.8,38,3,251,34.3,3,0,0,0.5,51,Phil,Jones,285
Luke_Shaw_286,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,337,0,0,0,0,18737,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,404609,0,0,0,1,2,0,0,-71430,1063,72493,50,TRUE,0,0,Luke,Shaw,1,4,81,2321,35,443.5,535.6,273,8,442,125.4,6,0,10,6.1,50,Luke,Shaw,286
Marcos_Rojo_287,0,29,0,0,0,11,0,9,20,1.5,0,0,287,0,0,337,1,1,0,4.7,18738,24.6,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,74,0,0,19,0,0,0,0,2,0,34,0,4921,0,1,0,1,2,21,2,49,124,75,49,TRUE,0,0,Marcos,Rojo,0,0,2,190,5,3,40.8,45,0,15,8.9,0,0,1,0.1,49,Marcos,Rojo,287
Antonio_Valencia_288,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,337,0,0,0,0,18739,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,41379,0,0,0,1,2,0,0,-161,36,197,64,TRUE,0,0,Antonio,Valencia,0,0,16,450,5,99.1,59.8,3,1,90,16.2,2,0,2,0.7,64,Antonio,Valencia,288
Matteo_Darmian_289,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,337,0,0,0,0,18740,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,10999,0,0,0,1,2,0,0,-33,18,51,46,TRUE,0,0,Matteo,Darmian,0,0,13,361,6,34.3,77.4,7,2,69,11.9,1,0,0,0.2,46,Matteo,Darmian,289
Daley_Blind_290,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,337,0,0,0,0,18741,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,557,0,0,0,1,2,0,0,1,1,0,50,TRUE,0,0,Daley,Blind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Daley,Blind,290
Eric_Bailly_291,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,337,0,0,0,0,18742,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,82426,0,0,0,1,2,0,0,-260,15,275,50,TRUE,0,0,Eric,Bailly,0,0,14,566,12,3.1,113.6,8,0,99,12.6,1,1,0,1.3,50,Eric,Bailly,291
Victor_Lindel�f_292,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,337,0,0,0,0,18743,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,388715,0,0,0,1,2,0,0,-7318,19919,27237,50,TRUE,0,0,Victor,Lindelöf,1,1,80,2248,32,71.8,475.4,96,9,464,64.4,6,0,1,6,50,Victor,Lindelöf,292
Ashley_Young_293,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,337,0,0,0,0,18744,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,107676,0,0,0,1,2,0,0,-11330,130,11460,57,TRUE,0,0,Ashley,Young,2,3,67,2163,36,551.3,481.6,114,3,379,114.8,4,1,7,1.7,57,Ashley,Young,293
Jos� Diogo_Dalot Teixeira_294,0,32,0,0,0,9,0,4,19,6.7,1,0,294,0,0,337,1,1,0,3.4,18745,21.4,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,1,19,0,0,0,0,8,0,34,0,12056,1,0,1,1,2,6,2,2445,3657,1212,53,TRUE,0,0,José Diogo,Dalot Teixeira,0,2,25,839,12,225.7,153.6,72,0,141,45.1,1,0,3,0.2,53,José Diogo,Dalot Teixeira,294
Alexis_S�nchez_295,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,337,0,0,0,0,18746,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,72869,0,0,0,1,2,0,0,-154,49,203,100,TRUE,0,0,Alexis,Sánchez,1,5,44,784,10,276.1,198.6,295,1,153,76.9,2,0,3,1.2,100,Alexis,Sánchez,295
Nemanja_Matic_296,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,337,0,0,0,0,18747,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,41983,0,0,0,1,2,0,0,-143,348,491,50,TRUE,0,0,Nemanja,Matic,1,0,54,2205,32,238.3,433,171,2,334,84.3,6,1,6,0.7,50,Nemanja,Matic,296
Juan_Mata_297,1,26,0,0,0,11,0,3,22,33.6,1,0,297,0,0,337,2,1,0,5,18748,14.6,2,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,55,0,1,19,0,0,0,0,2,0,34,0,60118,1,0,0,1,2,2,3,-6,384,390,61,TRUE,0,1,Juan,Mata,2,4,59,1114,13,369.8,206.4,226,5,234,80.4,5,0,3,1,61,Juan,Mata,297
Marouane_Fellaini_298,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,337,0,0,0,0,18749,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,26839,0,0,0,1,2,0,0,-71,0,71,48,TRUE,0,0,Marouane,Fellaini,0,2,26,746,14,65.6,172.2,145,0,119,38.1,1,0,1,0.4,48,Marouane,Fellaini,298
Ander_Herrera_299,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,337,0,0,0,0,18750,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,32966,0,0,0,1,2,0,0,-2792,67,2859,50,TRUE,0,0,Ander,Herrera,2,3,60,1270,16,215.8,381,224,6,282,82.2,5,0,3,0.5,50,Ander,Herrera,299
Jesse_Lingard_300,0,20,0,0,0,10,0,3,18,5.3,0,0,300,0,0,337,1,1,0,2.3,18751,13.2,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,1,0,19,0,0,0,0,4,0,34,0,176277,2,3,0,1,2,4,2,-1283,2282,3565,67,TRUE,0,0,Jesse,Lingard,4,3,75,1485,22,271.6,294.2,372,5,254,93.7,3,0,2,2.8,67,Jesse,Lingard,300
Anthony_Martial_301,1,28,0,0,0,16,0,1,19,12.6,2,0,301,0,0,337,1,1,0,3.6,18752,5.6,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,1,0,19,0,0,0,0,6,0,34,0,250538,3,1,1,1,2,18,5,19647,32314,12667,72,TRUE,0,0,Anthony,Martial,10,4,118,1471,20,471.4,516.8,701,13,374,168.7,5,0,2,4,72,Anthony,Martial,301
Paul_Pogba_302,0,64,0,0,3,51,0,5,50,13.6,1,0,302,0,0,337,1,1,2,17.9,18753,91.8,1,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,19,0,0,0,0,12,0,34,0,2208829,3,0,0,1,2,74,15,-118824,50615,169439,87,TRUE,1,0,Paul,Pogba,13,10,170,2557,33,691.8,1034.8,1156,19,599,288.6,8,0,5,35.4,87,Paul,Pogba,302
Scott_McTominay_303,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,337,0,0,0,0,18754,0,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,0,0,0,19,0,0,0,0,0,0,34,0,61679,0,0,0,1,2,0,0,4937,7872,2935,42,TRUE,0,0,Scott,McTominay,1,0,26,628,13,18.3,117.2,92,2,107,22.7,1,0,0,1,42,Scott,McTominay,303
Frederico_Rodrigues de Paula Santos_304,0,56,0,0,0,10,0,0,51,3.6,1,0,304,0,1,337,4,1,0,1.6,18755,3,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,90,0,0,19,0,0,0,0,15,0,34,0,73088,2,0,1,1,2,9,2,82,451,369,53,TRUE,0,0,Frederico,Rodrigues de Paula Santos,1,2,37,904,15,188.3,168,86,3,163,44.4,1,0,2,1.2,53,Frederico,Rodrigues de Paula Santos,304
Marcus_Rashford_305,0,5,0,1,0,-1,0,0,4,2.4,0,0,305,0,0,337,0,0,0,3.5,18756,3,0,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,35,1,0,19,0,0,0,0,1,0,34,0,1478011,1,1,1,1,2,30,1,-11942,77132,89074,74,TRUE,0,0,Marcus,Rashford,10,7,118,1921,25,415.5,591.6,897,14,385,189.6,6,1,3,23.7,74,Marcus,Rashford,305
Romelu_Lukaku_306,0,18,0,0,0,5,0,0,16,23.1,0,0,306,0,0,337,0,1,0,4.2,18757,4.4,2,2019-04-13T16:30:00Z,4/13/2019 17:30,0,0,74,0,0,19,0,0,0,0,0,0,34,0,278674,3,0,0,1,2,14,2,12724,23033,10309,108,TRUE,0,0,Romelu,Lukaku,12,1,110,1928,33,317.4,540.8,1019,14,355,187.9,4,0,4,4.4,108,Romelu,Lukaku,306
Robert_Elliot_307,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,335,0,0,0,0,18758,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,9249,0,0,0,1,0,0,0,-35,19,54,43,FALSE,0,0,Robert,Elliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,Robert,Elliot,307
Karl_Darlow_308,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,335,0,0,0,0,18759,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,3521,0,0,0,1,0,0,0,-19,12,31,44,FALSE,0,0,Karl,Darlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,44,Karl,Darlow,308
