name,lname,ID,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,assists,attempted_passes
Sol,Bamba,91,0,0,3,31,1,11,11,0,0,0,91,0,0,154,0,0,0,2.8,8230,27.8,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,16,0,0,0,0,8,0,16,0,82440,0,3,0,0,1,0,9,2830,5993,3163,45,TRUE,0,0,0,16
Bruno,Ecuele Manga,92,0,0,0,21,1,7,19,4.3,0,0,92,0,0,154,0,0,0,2.2,8231,17.2,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,16,0,0,0,0,5,0,16,0,7611,1,0,0,0,1,0,6,152,340,188,44,TRUE,0,0,0,33
Matthew,Connolly,93,0,0,0,0,0,0,0,0,0,0,93,0,0,154,0,0,0,0,8232,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,66235,0,0,0,0,1,0,0,1983,3444,1461,38,TRUE,0,0,0,0
Joe,Bennett,94,0,0,0,19,1,2,12,4,2,0,94,0,0,154,1,0,0,0.8,8233,2.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,16,0,0,0,0,9,0,16,0,33061,0,0,1,0,1,1,5,-655,117,772,45,TRUE,0,1,0,22
Lee,Peltier,95,0,0,0,0,0,0,0,0,0,0,95,0,0,154,0,0,0,0,8234,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,174959,0,0,0,0,1,0,0,7000,14331,7331,38,TRUE,0,0,0,0
Ashley Darel Jazz,Richards,96,0,0,0,0,0,0,0,0,0,0,96,0,0,154,0,0,0,0,8235,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,39993,0,0,0,0,1,0,0,-1141,113,1254,39,TRUE,0,0,0,0
Greg,Halford,97,0,0,0,0,0,0,0,0,0,0,97,0,0,154,0,0,0,0,8236,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,1661,0,0,0,0,1,0,0,-26,12,38,40,TRUE,0,0,0,0
Joe,Ralls,98,0,0,0,3,0,0,0,0,0,0,98,0,0,154,0,0,0,0,8237,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,1,0,0,16,0,0,0,0,0,0,16,0,5737,0,0,0,0,1,0,1,-134,99,233,47,TRUE,0,0,0,2
David Junior,Hoilett,99,0,0,0,0,0,0,2,1.5,0,0,99,0,0,154,0,0,0,2,8238,0.2,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,23,0,0,16,0,0,0,0,1,0,16,0,6511,3,0,0,0,1,18,1,219,390,171,50,TRUE,0,0,0,2
Nathaniel,Mendez-Laing,100,0,0,0,10,1,1,13,21.7,3,0,100,0,0,154,1,0,0,6,8239,10.8,2,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,66,0,0,16,0,0,0,0,3,0,16,0,1198,2,1,1,0,1,27,3,11,32,21,48,TRUE,0,0,0,18
Callum,Paterson,101,0,0,1,23,1,1,9,21.6,1,0,101,0,0,154,1,0,1,8.5,8240,34,2,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,3,0,16,0,0,0,0,1,0,16,0,82870,0,0,3,0,1,29,9,1323,9942,8619,53,TRUE,1,0,0,16
Aron,Gunnarsson,102,0,0,0,10,1,5,16,1.3,1,0,102,0,0,154,0,0,0,1.7,8241,16,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,16,0,0,0,0,4,0,16,0,47886,0,0,0,0,1,0,3,6764,9400,2636,44,TRUE,0,0,0,17
Anthony,Pilkington,103,0,0,0,0,0,0,0,0,0,0,103,0,0,154,0,0,0,0,8242,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,4835,0,0,0,0,1,0,0,-117,2,119,44,TRUE,0,0,0,0
Loïc,Damour,104,0,0,0,0,0,0,0,0,0,0,104,0,0,154,0,0,0,0,8243,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,3191,0,0,0,0,1,0,0,-16,150,166,43,TRUE,0,0,0,0
Danny,Ward,105,0,0,0,0,0,0,0,0,0,0,105,0,0,154,0,0,0,0,8244,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,20691,0,0,0,0,1,0,0,-574,798,1372,43,TRUE,0,0,0,0
Josh,Murphy,106,0,0,0,2,1,1,4,4.6,1,0,106,0,0,154,1,0,0,3.8,8245,6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,84,1,1,16,0,0,0,0,3,0,16,0,37273,5,0,0,0,1,27,3,3497,5581,2084,48,TRUE,0,0,0,7
Kenneth,Zohore,107,0,0,0,0,0,0,0,0,0,0,107,0,0,154,0,0,0,0,8246,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,15656,0,0,0,0,1,0,0,-703,38,741,46,TRUE,0,0,0,0
Omar,Bogle,108,0,0,0,0,0,0,0,0,0,0,108,0,0,154,0,0,0,0,8247,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,8242,0,0,0,0,1,0,0,-113,16,129,45,TRUE,0,0,0,0
Gary,Madine,109,0,0,0,0,0,0,0,0,0,0,109,0,0,154,0,0,0,0,8248,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,64479,0,0,0,0,1,0,0,-2719,886,3605,44,TRUE,0,0,0,0
Bobby,Reid,110,0,0,0,0,0,0,0,0,0,0,110,0,0,154,0,0,0,0,8249,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,38319,0,0,0,0,1,0,0,-2688,2006,4694,52,TRUE,0,0,0,0
Thibaut,Courtois,111,0,0,0,0,0,0,0,0,0,0,111,0,0,155,0,0,0,0,8250,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,30664,0,0,0,0,2,0,0,-122,5,127,55,TRUE,0,0,0,0
Willy,Caballero,112,0,0,0,0,0,0,0,0,0,0,112,0,0,155,0,0,0,0,8251,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,7033,0,0,0,0,2,0,0,-57,24,81,47,TRUE,0,0,0,0
César,Azpilicueta,113,0,0,2,37,1,9,47,1.3,1,0,113,0,0,155,1,0,0,5,8252,48.2,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,13,0,0,0,0,5,0,16,0,575110,0,5,0,0,2,0,8,-10784,6391,17175,63,TRUE,0,0,0,54
Gary,Cahill,114,0,0,0,0,0,0,0,0,0,0,114,0,0,155,0,0,0,0,8253,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,35177,0,0,0,0,2,0,0,-273,90,363,51,TRUE,0,0,0,0
Marcos,Alonso,115,0,0,0,25,1,7,27,0.9,1,0,115,0,0,155,1,0,0,2.6,8254,22.8,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,13,0,0,0,0,6,0,16,0,2710631,2,0,0,0,2,2,6,-107744,13702,121446,71,TRUE,0,0,0,33
David,Luiz Moreira Marinho,116,0,0,3,39,1,9,43,0.3,0,0,116,0,0,155,1,0,1,9,8255,56.8,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,13,0,0,0,0,6,0,16,0,345198,0,0,0,0,2,33,15,-19050,7321,26371,56,TRUE,0,0,0,49
Victor,Moses,117,0,0,0,0,0,0,0,0,0,0,117,0,0,155,0,0,0,0,8256,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,87529,0,0,0,0,2,0,0,-1130,26,1156,56,TRUE,0,0,0,0
Antonio,Rüdiger,118,0,0,0,25,1,8,53,0,0,0,118,0,0,155,1,0,0,1.5,8257,14.8,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,13,0,0,0,0,3,0,16,0,297383,1,0,0,0,2,0,6,-12731,7324,20055,60,TRUE,0,0,0,60
Andreas,Christensen,119,0,0,0,0,0,0,0,0,0,0,119,0,0,155,0,0,0,0,8258,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,24344,0,0,0,0,2,0,0,-161,84,245,50,TRUE,0,0,0,0
Davide,Zappacosta,120,0,0,0,0,0,0,0,0,0,0,120,0,0,155,0,0,0,0,8259,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,8390,0,0,0,0,2,0,0,-91,79,170,51,TRUE,0,0,0,0
Emerson,Palmieri dos Santos,121,0,0,0,0,0,0,0,0,0,0,121,0,0,155,0,0,0,0,8260,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,6230,0,0,0,0,2,0,0,-40,89,129,52,TRUE,0,0,0,0
Eden,Hazard,122,0,0,0,22,1,3,14,26.3,1,0,122,0,0,155,1,0,0,6.6,8261,37.8,2,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,89,0,0,13,0,0,0,0,0,0,16,0,1995772,5,0,0,0,2,2,9,-77505,35150,112655,109,TRUE,0,0,2,21
Cesc,Fàbregas,123,0,0,0,0,0,0,0,0,0,0,123,0,0,155,0,0,0,0,8262,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,23232,0,0,0,0,2,0,0,-110,123,233,63,TRUE,0,0,0,0
Willian,Borges Da Silva,124,0,0,0,11,1,3,13,12.2,1,0,124,0,0,155,0,0,0,5.6,8263,15.6,1,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,74,0,0,13,0,0,0,0,3,0,16,0,308391,1,1,0,0,2,28,3,-28655,1943,30598,73,TRUE,0,0,0,17
Pedro,Rodríguez Ledesma,125,1,0,0,10,1,3,25,19.9,1,0,125,0,0,155,3,0,0,6.5,8264,18,1,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,1,2,13,0,0,0,0,4,0,16,0,269600,0,0,0,0,2,27,2,-10955,9109,20064,63,TRUE,0,1,0,32
N'Golo,Kanté,126,0,0,1,31,1,5,27,21.3,1,0,126,0,0,155,1,0,1,9.1,8265,50.4,2,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,13,0,0,0,0,7,0,16,0,952692,4,0,0,0,2,19,9,-10630,13710,24340,49,TRUE,1,0,0,37
Ross,Barkley,127,0,1,0,2,0,2,14,0.8,1,0,127,0,0,155,0,0,0,1.8,8266,5.2,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,25,0,0,13,0,0,0,0,4,0,16,0,246417,0,0,1,0,2,12,1,-62130,1852,63982,57,TRUE,0,0,0,16
Daniel,Drinkwater,128,0,0,0,0,0,0,0,0,0,0,128,0,0,155,0,0,0,0,8267,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,7146,0,0,0,0,2,0,0,-64,30,94,47,TRUE,0,0,0,0
Tiemoué,Bakayoko,129,0,0,0,0,0,0,0,0,0,0,129,0,0,155,0,0,0,0,8268,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,4555,0,0,0,0,2,0,0,-21,1,22,49,TRUE,0,0,0,0
Ethan,Ampadu,130,0,0,0,0,0,0,0,0,0,0,130,0,0,155,0,0,0,0,8269,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,2775,0,0,0,0,2,0,0,-30,27,57,44,TRUE,0,0,0,0
Callum,Hudson-Odoi,131,0,0,0,0,0,0,0,0,0,0,131,0,0,155,0,0,0,0,8270,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,122789,0,0,0,0,2,0,0,2870,10933,8063,42,TRUE,0,0,0,0
Ruben,Loftus-Cheek,132,0,0,0,-1,0,0,4,10.5,1,0,132,0,0,155,2,0,0,1.4,8271,1,1,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,15,0,0,13,0,0,0,0,1,0,16,0,44895,4,0,0,0,2,2,1,11778,13036,1258,52,TRUE,0,0,0,5
Olivier,Giroud,133,0,0,0,3,0,0,1,0.1,0,0,133,0,0,155,0,0,0,0,8272,0.2,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,1,0,0,13,0,0,0,0,0,0,16,0,123902,0,0,0,0,2,0,1,-2737,1926,4663,77,TRUE,0,0,0,1
Álvaro,Morata,134,0,0,0,0,0,0,0,0,0,0,134,0,0,155,0,0,0,0,8273,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,13,0,0,0,0,0,0,16,0,133670,0,0,0,0,2,0,0,-19831,1984,21815,86,TRUE,0,0,0,0
Wayne,Hennessey,135,0,0,0,11,0,0,15,0,0,0,135,1,0,160,0,3,0,1.8,8274,18,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,19,0,0,0,0,6,0,16,3,397069,0,0,0,2,3,0,2,-194,9521,9715,45,FALSE,0,0,0,27
Julian,Speroni,136,0,0,0,0,0,0,0,0,0,0,136,0,0,160,0,0,0,0,8275,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,571585,0,0,0,2,3,0,0,-4325,1512,5837,40,FALSE,0,0,0,0
Vicente,Guaita,137,0,0,0,0,0,0,0,0,0,0,137,0,0,160,0,0,0,0,8276,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,7579,0,0,0,2,3,0,0,-12,147,159,42,FALSE,0,0,0,0
James,Tomkins,138,1,0,0,20,0,5,33,10.8,0,0,138,0,0,160,2,3,0,4,8277,23.6,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,19,0,0,0,0,4,0,16,0,166760,0,0,1,2,3,6,3,-2854,1447,4301,43,FALSE,0,1,1,41
Scott,Dann,139,0,0,0,0,0,0,0,0,0,0,139,0,0,160,0,0,0,0,8278,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,574,0,0,0,2,3,0,0,10,29,19,44,FALSE,0,0,0,0
Martin,Kelly,140,0,0,0,0,0,0,0,0,0,0,140,0,0,160,0,0,0,0,8279,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,339804,0,0,0,2,3,0,0,-4734,3470,8204,39,FALSE,0,0,0,0
Jeffrey,Schlupp,141,0,0,0,26,0,0,29,2.8,0,0,141,0,0,160,0,2,1,6.2,8280,40.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,35,0,0,19,0,0,0,0,4,0,16,0,120158,0,3,0,2,3,19,6,-3182,154,3336,44,FALSE,0,0,0,36
Patrick,van Aanholt,142,0,0,0,5,0,3,15,1.3,0,0,142,0,0,160,0,1,0,0.5,8281,3.4,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,54,0,0,19,0,0,0,0,4,0,16,0,235654,0,0,0,2,3,0,1,178,7831,7653,54,FALSE,0,0,0,19
Mamadou,Sakho,143,0,0,0,21,0,8,44,0.4,0,0,143,0,0,160,0,3,0,2,8282,19.8,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,19,0,0,0,0,17,0,16,0,80951,0,1,0,2,3,0,1,235,1979,1744,49,FALSE,0,0,0,53
Jairo,Riedewald,144,0,0,0,0,0,0,0,0,0,0,144,0,0,160,0,0,0,0,8283,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,2941,0,0,0,2,3,0,0,-27,12,39,44,FALSE,0,0,0,0
Aaron,Wan-Bissaka,145,0,0,0,24,0,6,36,7,3,0,145,0,0,160,0,3,0,5.7,8284,29.8,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,1,19,0,0,0,0,6,0,16,0,1717750,3,4,0,2,3,20,1,38588,56809,18221,43,FALSE,0,0,0,43
Jason,Puncheon,146,0,0,0,3,0,0,8,0.8,0,0,146,0,0,160,0,0,0,0.3,8285,2.4,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,6,0,0,19,0,0,0,0,2,0,16,0,40538,2,1,0,2,3,0,1,-1181,262,1443,43,FALSE,0,0,0,10
James,McArthur,147,0,0,3,40,0,2,26,23.1,1,0,147,0,0,160,0,3,1,9.3,8286,49,2,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,65,0,0,19,0,0,0,0,8,0,16,0,89836,0,3,0,2,3,21,10,9697,15230,5533,47,FALSE,0,0,0,30
Bakary,Sako,148,0,0,0,0,0,0,0,0,0,0,148,0,0,160,0,0,0,0,8287,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,787,0,0,0,2,3,0,0,-8,0,8,50,FALSE,0,0,0,0
Andros,Townsend,149,0,0,0,9,0,0,32,4.4,1,0,149,0,0,160,0,3,0,1.2,8288,2,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,19,0,0,0,0,7,0,16,0,128295,4,0,0,2,3,6,2,4185,14337,10152,57,FALSE,0,0,0,38
Luka,Milivojevic,150,0,0,0,12,0,4,51,13.1,0,0,150,0,0,160,1,3,0,3.7,8289,15,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,19,0,0,0,0,1,0,16,0,165970,1,1,1,2,3,9,2,7324,10535,3211,60,FALSE,0,0,0,62
Wilfried,Zaha,151,0,0,0,1,0,0,22,7.9,3,0,151,0,0,160,1,3,0,4.1,8290,13.8,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,1,19,0,0,0,0,3,0,16,0,826515,6,0,0,2,3,19,1,-4670,28489,33159,67,FALSE,0,1,0,32
Christian,Benteke,152,0,0,0,0,0,0,0,0,0,0,152,0,0,160,0,0,0,0,8291,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,27114,0,0,0,2,3,0,0,-209,46,255,63,FALSE,0,0,0,0
Alexander,Sørloth,153,0,0,0,0,0,0,0,0,0,0,153,0,0,160,0,0,0,0,8292,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,19,0,0,0,0,0,0,16,0,11765,0,0,0,2,3,0,0,-218,242,460,48,FALSE,0,0,0,0
Jordan,Pickford,154,0,0,0,14,0,2,14,0,0,0,154,0,0,156,0,2,0,1.5,8293,14.6,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,90,0,0,18,0,0,0,0,9,0,16,2,940510,0,0,0,2,2,0,1,4550,18454,13904,50,TRUE,0,0,0,29
Maarten,Stekelenburg,155,0,0,0,0,0,0,0,0,0,0,155,0,0,156,0,0,0,0,8294,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,221190,0,0,0,2,2,0,0,-925,1272,2197,40,TRUE,0,0,0,0
Leighton,Baines,156,0,0,0,0,0,0,0,0,0,0,156,0,0,156,0,0,0,0,8295,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,39600,0,0,0,2,2,0,0,-573,144,717,51,TRUE,0,0,0,0
Seamus,Coleman,157,0,0,0,8,0,4,34,27,1,0,157,0,0,156,1,2,0,4.3,8296,14,2,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,90,0,1,18,1,0,0,0,8,0,16,0,98420,1,0,0,2,2,2,-1,1828,4985,3157,52,TRUE,0,0,0,46
Phil,Jagielka,158,0,0,0,0,0,0,0,0,0,0,158,0,0,156,0,0,0,0,8297,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,28903,0,0,0,2,2,0,0,-234,176,410,43,TRUE,0,0,0,0
Ashley,Williams,159,0,0,0,0,0,0,0,0,0,0,159,0,0,156,0,0,0,0,8298,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,3136,0,0,0,2,2,0,0,-15,2,17,45,TRUE,0,0,0,0
Mason,Holgate,160,0,0,0,0,0,0,0,0,0,0,160,0,0,156,0,0,0,0,8299,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,8033,0,0,0,2,2,0,0,-119,72,191,44,TRUE,0,0,0,0
Jonjoe,Kenny,161,0,0,0,0,0,0,0,0,0,0,161,0,0,156,0,0,0,0,8300,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,9871,0,0,0,2,2,0,0,-123,126,249,43,TRUE,0,0,0,0
Michael,Keane,162,0,0,0,13,0,6,41,1,0,0,162,0,0,156,1,2,0,2.3,8301,21.6,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,90,0,0,18,0,0,0,0,4,0,16,0,296349,0,0,0,2,2,0,1,18603,31992,13389,51,TRUE,0,0,0,47
Cuco,Martina,163,0,0,0,0,0,0,0,0,0,0,163,0,0,156,0,0,0,0,8302,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,2704,0,0,0,2,2,0,0,-31,2,33,45,TRUE,0,0,0,0
Theo,Walcott,164,0,0,0,0,0,1,8,6,1,0,164,0,0,156,1,2,0,3.6,8303,5.4,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,65,1,1,18,0,0,0,0,5,0,16,0,258000,7,0,0,2,2,25,2,-12989,4878,17867,63,TRUE,0,0,0,10
Yannick,Bolasie,165,0,0,0,0,0,0,0,0,0,0,165,0,0,156,0,0,0,0,8304,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,5991,0,0,0,2,2,0,0,-26,1,27,58,TRUE,0,0,0,0
James,McCarthy,166,0,0,0,0,0,0,0,0,0,0,166,0,0,156,0,0,0,0,8305,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,1883,0,0,0,2,2,0,0,-9,83,92,44,TRUE,0,0,0,0
Morgan,Schneiderlin,167,0,0,0,0,0,0,0,0,0,0,167,0,0,156,0,0,0,0,8306,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,83767,0,0,0,2,2,0,0,-4627,116,4743,43,TRUE,0,0,0,0
Idrissa,Gueye,168,0,0,0,10,0,3,28,1.5,1,0,168,0,0,156,1,2,0,1.7,8307,15.2,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,70,0,0,18,0,0,0,0,5,0,16,0,18506,2,0,0,2,2,0,2,-147,309,456,48,TRUE,0,0,0,35
Tom,Davies,169,0,0,0,0,0,0,0,0,0,0,169,0,0,156,0,0,0,0,8308,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,7493,0,0,0,2,2,0,0,-119,57,176,52,TRUE,0,0,0,0
Ademola,Lookman,170,0,0,0,5,0,0,8,5.7,1,0,170,0,0,156,0,0,0,0.9,8309,3.6,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,24,0,1,18,0,0,0,0,1,0,16,0,5949,0,0,0,2,2,0,1,46,222,176,51,TRUE,0,0,0,11
Davy,Klaassen,171,0,0,0,0,0,0,0,0,0,0,171,0,0,156,0,0,0,0,8310,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,432,0,0,0,2,2,0,0,0,2,2,60,TRUE,0,0,0,0
Gylfi,Sigurdsson,172,0,1,0,-2,0,3,23,24.3,1,0,172,0,0,156,2,2,0,10.4,8311,11.2,1,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,90,0,2,18,0,0,1,0,2,0,16,0,538460,1,0,3,2,2,68,0,16009,45296,29287,75,TRUE,0,0,0,32
Nikola,Vlasic,173,0,0,0,0,0,0,0,0,0,0,173,0,0,156,0,0,0,0,8312,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,531,0,0,0,2,2,0,0,-2,0,2,50,TRUE,0,0,0,0
Beni,Baningime,174,0,0,0,0,0,0,0,0,0,0,174,0,0,156,0,0,0,0,8313,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,3078,0,0,0,2,2,0,0,9,107,98,43,TRUE,0,0,0,0
Dominic,Calvert-Lewin,175,0,0,0,2,0,0,3,0.2,0,0,175,0,0,156,0,0,0,0.2,8314,2,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,24,0,0,18,0,0,0,0,2,0,16,0,41461,1,0,0,2,2,0,1,-1616,697,2313,53,TRUE,0,0,0,4
Oumar,Niasse,176,0,0,0,0,0,0,0,0,0,0,176,0,0,156,0,0,0,0,8315,0,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,19088,0,0,0,2,2,0,0,-279,170,449,50,TRUE,0,0,0,0
Cenk,Tosun,177,0,0,0,1,0,0,3,0.3,0,0,177,0,0,156,1,0,0,0.9,8316,1,0,2018-12-10T20:00:00Z,12/10/2019 20:00,0,0,19,0,0,18,0,0,0,0,1,0,16,0,105754,1,0,0,2,2,8,1,-1754,894,2648,66,TRUE,0,0,0,4
Marcus,Bettinelli,178,0,0,0,0,0,0,0,0,0,0,178,0,0,158,0,0,0,0,8317,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,29051,0,0,0,1,4,0,0,-771,99,870,44,FALSE,0,0,0,0
David,Button,179,0,0,0,0,0,0,0,0,0,0,179,0,0,153,0,0,0,0,8318,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,4,0,0,0,0,0,0,16,0,101357,0,0,0,0,1,0,0,519,1474,955,40,FALSE,0,0,0,0
Tim,Ream,180,0,0,0,10,0,4,22,10.4,0,0,180,0,0,158,1,4,0,2.7,8319,17,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,14,0,0,0,0,8,0,16,0,5956,0,0,0,1,4,0,0,-91,19,110,42,FALSE,0,0,0,26
