assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,first_name,second_name,id
1,6,252,None,None,5,74230,0,0,-1,1,184.1,1,0,2,3.5,3.5,1,Patrick,4,20,1,64.6,142,FALSE,242.4,0,0,0,0,1350,,None,54,0,0,0,74230.jpg,3.7,0,0,van Aanholt,4,FALSE,3,a,7,31,220,55,168380,1769,245833,1874,0.7,10.2,van Aanholt,2,Patrick,van Aanholt,142
0,6,293,100,100,5,40784,0,0,-1,1,71.8,0,0,2,3.3,3.3,1,Mamadou,3.8,20,0,38.1,143,FALSE,295.4,0,0,0,0,1350,,2018-11-24T15:01:16Z,49,0,0,0,40784.jpg,3.1,0,0,Sakho,1.4,FALSE,12,a,7,31,13,46,47801,467,67540,508,0.8,9.4,Sakho,2,Mamadou,Sakho,143
0,0,0,100,100,0,173954,0,0,-1,1,0,0,0,2,-0.5,-0.5,0,Jairo,0,0,0,0,144,FALSE,0,0,0,0,0,0,,2018-09-25T23:31:12Z,44,0,0,0,173954.jpg,0,0,0,Riedewald,0,FALSE,44,a,7,31,0,0,483,5,2969,14,0,0,Riedewald,0,Jairo,Riedewald,144
1,9,257,100,100,5,214590,0,0,2,-2,108.8,2,0,2,3.3,3.3,1,Aaron,3.8,18,0,51.6,145,FALSE,340.4,0,0,0,0,1244,,2018-11-24T15:01:16Z,42,0,0,0,214590.jpg,3.5,1,0,Wan-Bissaka,28.5,FALSE,29,a,7,31,65,49,1366619,14669,594499,4552,0.9,11.7,Wan-Bissaka,1,Aaron,Wan-Bissaka,145
0,0,3,None,None,0,19197,0,0,-2,2,0,0,0,3,-0.2,-0.2,0,Jason,0.3,0,0,0,146,FALSE,0,0,0,0,0,3,,None,43,0,0,0,19197.jpg,1,0,0,Puncheon,0.7,FALSE,42,a,7,31,0,2,34761,81,44256,418,0.1,0.5,Puncheon,0,Jason,Puncheon,146
1,2,172,None,None,5,50471,0,0,-3,3,218.3,1,0,3,3.8,3.8,2,James,4.3,19,1,58.5,147,FALSE,187.6,0,0,0,0,1213,,None,47,0,0,0,50471.jpg,2.9,0,0,McArthur,1.4,FALSE,18,a,7,31,180,43,67572,4101,78196,1460,0.9,9.1,McArthur,2,James,McArthur,147
0,0,0,0,0,0,44343,0,0,0,0,0,0,0,3,0,0,0,Bakary,0,0,0,0,148,FALSE,0,0,0,0,0,0,Contract ended,2018-08-12T10:04:56Z,50,0,0,0,44343.jpg,0,0,0,Sako,0,FALSE,None,u,7,31,0,0,176,0,1436,3,0,0,Sako,0,Bakary,Sako,148
1,3,205,None,None,5,60252,0,0,-3,3,421.4,1,0,3,4.8,4.8,2,Andros,5.3,18,2,97.7,149,FALSE,273.4,0,0,0,0,1310,,None,57,0,0,0,60252.jpg,3.3,0,0,Townsend,2.1,FALSE,10,a,7,31,280,50,101987,4089,106598,2843,0.9,8.8,Townsend,1,Andros,Townsend,149
0,6,239,None,None,5,66975,0,0,-5,5,279.7,1,0,3,3.5,3.5,9,Luka,4,20,3,87.7,150,FALSE,379.6,0,0,0,0,1350,,None,60,0,1,0,66975.jpg,3.3,0,0,Milivojevic,2.7,FALSE,4,a,7,31,218,50,54248,2798,381956,616,0.7,8.3,Milivojevic,4,Luka,Milivojevic,150
3,3,135,100,100,5,82403,0,0,-3,3,288.2,0,0,4,1.5,1.5,4,Wilfried,2,17,3,95.6,151,FALSE,224,0,0,0,0,1170,,2018-11-10T20:01:15Z,67,0,0,0,82403.jpg,3.5,0,0,Zaha,14,FALSE,11,a,7,31,444,46,847178,6074,1750146,8305,0.3,6.9,Zaha,4,Wilfried,Zaha,151
0,0,5,0,0,1,54861,0,0,-2,2,50.7,0,0,4,0,0,0,Christian,0,5,0,23.3,152,FALSE,14.2,0,0,0,0,325,Knee injury - Unknown return date,2018-09-06T10:01:13Z,63,0,0,0,54861.jpg,2,0,0,Benteke,0.5,FALSE,17,i,7,31,170,8,20919,13,68691,75,0,1.3,Benteke,0,Christian,Benteke,152
0,0,29,100,100,0,143877,0,0,-2,2,37.5,0,0,4,0.3,0.3,1,Alexander,0.8,3,0,10.8,153,FALSE,18.8,0,0,0,0,161,,2018-10-19T14:31:16Z,48,0,0,0,143877.jpg,1,0,0,Sørloth,0.2,FALSE,9,a,7,31,55,11,10333,82,17209,136,0.2,2.3,Sørloth,0,Alexander,Sørloth,153
0,7,283,None,None,4,111234,0,0,0,0,10,2,0,1,4.5,5,3,Jordan,4.5,17,0,36.3,154,FALSE,353.6,0,0,0,0,1350,,None,50,0,0,2,111234.jpg,4.4,0,43,Pickford,15.8,FALSE,1,a,8,11,0,66,295902,4558,515458,3389,0.9,13.2,Pickford,1,Jordan,Pickford,154
0,0,0,100,100,0,10318,0,0,0,0,0,0,0,1,0,0.5,0,Maarten,0,0,0,0,155,FALSE,0,0,0,0,0,0,,2018-07-05T14:31:07Z,40,0,0,0,10318.jpg,0,0,0,Stekelenburg,3.7,FALSE,22,a,8,11,0,0,41681,326,80116,526,0,0,Stekelenburg,0,Maarten,Stekelenburg,155
0,0,40,None,None,0,12745,0,0,-4,4,74.7,0,0,2,0,0.5,0,Leighton,0,5,0,13,156,FALSE,39.8,0,0,0,0,284,,None,51,0,0,0,12745.jpg,1.3,0,0,Baines,0.7,FALSE,3,a,8,11,15,5,15922,40,76634,166,0,1,Baines,0,Leighton,Baines,156
0,2,191,0,0,3,59949,0,0,-3,3,132.8,1,0,2,0,0,2,Seamus,4,11,1,42.3,157,FALSE,213,0,0,0,0,990,,2018-09-10T17:01:14Z,52,0,0,0,59949.jpg,3.5,0,0,Coleman,1.6,FALSE,23,a,8,11,78,38,78232,954,148117,699,0.8,7.3,Coleman,1,Seamus,Coleman,157
0,0,-2,100,100,0,7645,0,0,-2,2,0,0,0,2,0.3,0.8,0,Phil,0.3,2,0,0.1,158,FALSE,1.2,0,0,0,0,53,,2018-11-02T18:01:13Z,43,0,0,0,7645.jpg,-1,1,0,Jagielka,0.5,FALSE,6,a,8,11,0,-2,3671,51,80371,80,0.1,-0.5,Jagielka,0,Phil,Jagielka,158
0,0,0,0,0,0,19159,0,0,0,0,0,0,0,2,0,0,0,Ashley,0,0,0,0,159,FALSE,0,0,0,0,0,0,Season-long loan to Stoke,2018-08-03T09:26:19Z,45,0,0,0,19159.jpg,0,0,0,Williams,0.1,FALSE,5,u,8,11,0,0,137,1,4984,5,0,0,Williams,0,Ashley,Williams,159
0,0,61,100,100,0,194164,0,0,-1,1,5,0,0,2,0,0.5,0,Mason,0,9,0,9.9,160,FALSE,92.2,0,0,0,0,407,,2018-08-11T16:01:16Z,44,0,0,0,194164.jpg,1,0,0,Holgate,0.1,FALSE,2,a,8,11,2,5,13836,17,14006,47,0,1.1,Holgate,1,Mason,Holgate,160
1,0,62,100,100,1,153673,0,0,-2,2,35.1,0,0,2,0,0.5,0,Jonjoe,0,6,0,11.1,161,FALSE,69.4,0,0,0,0,360,,2018-11-02T18:01:13Z,43,0,0,0,153673.jpg,3.3,0,0,Kenny,0.2,FALSE,43,a,8,11,7,13,10600,45,16375,56,0,3,Kenny,0,Jonjoe,Kenny,161
2,11,250,100,100,4,106611,0,0,0,0,61.2,2,0,2,4.3,4.8,0,Michael,4.3,12,1,56.5,162,FALSE,298.4,0,0,0,0,1080,,2018-09-23T14:31:13Z,50,0,0,0,106611.jpg,4.9,0,0,Keane,4.7,FALSE,4,a,8,11,203,59,272957,7608,157464,3443,0.9,11.8,Keane,0,Michael,Keane,162
0,0,0,0,0,0,56192,0,0,0,0,0,0,0,2,0,0,0,Cuco,0,0,0,0,163,FALSE,0,0,0,0,0,0,Season-long loan to Stoke,2018-08-17T15:01:12Z,45,0,0,0,56192.jpg,0,0,0,Martina,0,FALSE,15,u,8,11,0,0,267,0,7902,4,0,0,Martina,0,Cuco,Martina,163
3,3,151,100,100,5,20467,0,0,-2,2,178.3,1,0,3,3.3,3.8,1,Theo,3.3,15,2,73.6,164,FALSE,208.6,0,0,0,0,1133,,2018-09-16T14:01:13Z,63,0,0,0,20467.jpg,3.7,0,0,Walcott,4.5,FALSE,11,a,8,11,349,55,1076907,1231,991394,4455,0.5,8.7,Walcott,0,Theo,Walcott,164
0,0,0,0,0,0,55452,0,0,-2,2,0,0,0,3,0,0,0,Yannick,0,0,0,0,165,FALSE,0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-26T07:54:10Z,58,0,0,0,55452.jpg,0,0,0,Bolasie,0.1,FALSE,7,u,8,11,0,0,685,0,14559,6,0,0,Bolasie,0,Yannick,Bolasie,165
0,0,0,100,100,0,50472,0,0,-1,1,0,0,0,3,0,0.5,0,James,0,0,0,0,166,FALSE,0,0,0,0,0,0,,2018-07-05T14:31:07Z,44,0,0,0,50472.jpg,0,0,0,McCarthy,0,FALSE,16,a,8,11,0,0,1401,31,1560,21,0,0,McCarthy,0,James,McCarthy,166
1,0,59,75,75,0,42774,0,0,-2,2,54.8,0,0,3,0,0.4,0,Morgan,0,5,0,11.2,167,FALSE,55.4,0,0,0,0,248,Leg injury - 75% chance of playing,2018-12-04T15:01:17Z,43,0,0,0,42774.jpg,1.7,0,0,Schneiderlin,1.5,FALSE,18,d,8,11,2,10,75322,33,131144,1310,0,2.3,Schneiderlin,1,Morgan,Schneiderlin,167
0,0,202,75,75,4,80801,0,0,-2,2,109.2,0,0,3,1.9,2.3,2,Idrissa,2.5,16,0,40,168,FALSE,258,0,0,0,0,1247,,2018-10-14T22:01:15Z,48,0,0,0,80801.jpg,2.1,0,0,Gueye,0.3,FALSE,17,a,8,11,33,29,7037,86,22460,121,0.5,6,Gueye,3,Idrissa,Gueye,168
0,0,62,None,None,1,173807,0,0,-3,3,55.3,0,0,3,0,0.5,0,Tom,0,7,0,14.3,169,FALSE,61.6,0,0,0,0,496,,None,52,0,0,0,173807.jpg,1.8,0,0,Davies,0.1,FALSE,26,a,8,11,26,11,2945,17,10004,60,0,2.1,Davies,2,Tom,Davies,169
1,0,48,100,100,0,219352,0,0,-4,4,72,0,0,3,1.3,1.8,2,Ademola,1.3,2,0,16.7,170,FALSE,56.4,0,0,0,0,251,,2018-11-24T15:01:16Z,51,0,0,0,219352.jpg,1.4,0,0,Lookman,0.1,FALSE,31,a,8,11,37,13,2214,81,10556,38,0.3,2.5,Lookman,0,Ademola,Lookman,170
0,0,0,0,0,0,109065,0,0,0,0,0,0,0,3,0,0,0,Davy,0,0,0,0,171,FALSE,0,0,0,0,0,0,Transferred to Werder Bremen,2018-07-27T13:20:35Z,60,0,0,0,109065.jpg,0,0,0,Klaassen,0,FALSE,20,u,8,11,0,0,24,0,461,0,0,0,Klaassen,0,Davy,Klaassen,171
2,10,284,100,100,5,55422,0,0,0,0,516.1,1,0,3,4.5,5,2,Gylfi,4.5,14,6,130.3,172,FALSE,413,0,0,0,0,1251,,2018-11-11T17:31:14Z,75,0,1,0,55422.jpg,5.1,0,0,Sigurdsson,8.8,FALSE,10,a,8,11,375,76,715226,10770,347319,8050,0.6,10.1,Sigurdsson,2,Gylfi,Sigurdsson,172
0,0,0,0,0,0,180151,0,0,0,0,0,0,0,3,0,0,0,Nikola,0,0,0,0,173,FALSE,0,0,0,0,0,0,Season-long loan to CSKA Moscow,2018-08-16T07:11:50Z,50,0,0,0,180151.jpg,0,0,0,Vlasic,0,FALSE,27,u,8,11,0,0,85,0,1445,0,0,0,Vlasic,0,Nikola,Vlasic,173
0,0,0,100,100,0,195855,0,0,-2,2,0,0,0,3,0,0.5,0,Beni,0,0,0,0,174,FALSE,0,0,0,0,0,0,,2018-10-11T16:31:14Z,43,0,0,0,195855.jpg,0,0,0,Baningime,0.1,FALSE,34,a,8,11,0,0,1852,26,2932,23,0,0,Baningime,0,Beni,Baningime,174
0,2,81,100,100,0,177815,0,0,-2,2,28.2,0,0,4,0.8,1.3,1,Dominic,0.8,7,2,26.7,175,FALSE,89.2,0,0,0,0,366,,2018-09-11T17:01:14Z,53,0,0,0,177815.jpg,1.9,0,0,Calvert-Lewin,0.7,FALSE,29,a,8,11,152,25,45510,195,81715,575,0.2,4.7,Calvert-Lewin,1,Dominic,Calvert-Lewin,175
0,0,-2,None,None,0,113688,0,0,-5,5,13.1,0,0,4,0,0.5,0,Oumar,0,0,0,2.9,176,FALSE,2.8,0,0,0,0,48,,None,50,0,0,0,113688.jpg,1,0,0,Niasse,0.3,FALSE,19,a,8,11,16,4,9339,56,43618,116,0,0.8,Niasse,0,Oumar,Niasse,176
2,0,99,None,None,0,66838,0,0,-4,4,88.3,0,0,4,0.8,1.3,2,Cenk,0.8,10,2,49.6,177,FALSE,132,0,0,0,0,583,,None,66,0,0,0,66838.jpg,2.6,0,0,Tosun,1.8,FALSE,14,a,8,11,280,31,142110,197,380976,639,0.1,4.7,Tosun,1,Cenk,Tosun,177
0,0,114,None,None,0,122074,0,0,-1,1,0,0,0,1,-1,-0.5,0,Marcus,0,20,0,19.4,178,FALSE,195,0,0,0,0,630,,None,44,0,0,1,122074.jpg,2.1,0,20,Bettinelli,0.5,FALSE,1,a,9,54,0,15,36100,27,27786,233,0,3.4,Bettinelli,1,Marcus,Bettinelli,178
0,0,0,100,100,0,50093,0,0,0,0,0,0,0,1,0.5,0.5,0,David,0,0,0,0,179,FALSE,0,0,0,0,0,0,,2018-11-08T15:31:14Z,40,0,0,0,50093.jpg,0,0,0,Button,1.7,FALSE,27,a,3,36,0,0,32238,333,33705,219,0,0,Button,0,David,Button,179
0,0,50,100,100,0,82514,0,0,-3,3,3.2,0,0,2,-0.7,-0.2,1,Tim,0.3,12,0,6.1,180,FALSE,57.4,0,0,0,0,329,,2018-08-10T15:01:13Z,42,0,0,0,82514.jpg,0.6,0,0,Ream,0.1,FALSE,13,a,9,54,0,3,462,7,17572,24,0.1,0.7,Ream,0,Tim,Ream,180
0,0,166,100,100,0,72681,0,0,-1,1,70.5,0,0,2,0,0.5,2,Denis,1,30,0,34.7,181,FALSE,248.2,0,0,0,0,1125,,2018-08-10T13:31:13Z,44,0,0,0,72681.jpg,0.8,0,0,Odoi,0.1,FALSE,4,a,9,54,28,11,2228,26,9321,36,0.2,2.5,Odoi,2,Denis,Odoi,181
1,0,128,100,100,0,76357,0,0,-2,2,218.9,0,0,3,0.8,1.3,1,Tom,1.8,16,0,37.5,182,FALSE,118,0,0,0,0,657,,2018-10-27T14:01:14Z,48,0,0,0,76357.jpg,2,0,0,Cairney,0.6,FALSE,10,a,9,54,38,20,20367,114,144126,268,0.4,4.2,Cairney,0,Tom,Cairney,182
0,0,77,0,0,0,55038,0,0,-2,2,65.6,0,0,3,0,0,0,Kevin,0,20,0,14.7,183,FALSE,65.8,0,0,0,0,614,Knock - Expected back 05 Dec,2018-11-05T23:01:15Z,43,0,0,0,55038.jpg,1.1,1,0,McDonald,0.2,FALSE,6,i,9,54,15,10,13398,13,23534,166,0,2.3,McDonald,2,Kevin,McDonald,183
3,2,157,None,None,0,184349,0,0,-5,5,241.9,0,0,3,2.5,3,2,Ryan,3.5,32,1,68.5,184,FALSE,228.4,0,0,0,0,1142,,None,60,0,0,0,184349.jpg,2.9,0,0,Sessegnon,2.6,FALSE,3,a,9,54,213,43,45122,345,399427,965,0.6,7.2,Sessegnon,0,Ryan,Sessegnon,184
0,0,50,None,None,0,61916,0,0,-4,4,31.6,0,0,3,-0.5,0,0,Stefan,0.5,12,0,8.9,185,FALSE,48.8,0,0,0,0,380,,None,51,0,0,0,61916.jpg,1,0,0,Johansen,0.1,FALSE,8,a,9,54,7,11,713,8,6448,20,0.1,2.2,Johansen,3,Stefan,Johansen,185
0,0,13,0,0,0,54421,0,0,-2,2,6.6,0,0,3,0,0,0,Floyd,0.5,4,0,2.6,186,FALSE,12.2,0,0,0,0,153,Groin Injury - Expected back 08 Dec,2018-12-04T15:01:17Z,43,0,0,0,54421.jpg,1,0,0,Ayité,0.1,FALSE,11,i,9,54,9,6,4884,15,9257,156,0.1,1.4,Ayité,0,Floyd,Ayité,186
0,0,2,100,100,0,92259,0,0,-1,1,0.6,0,0,3,-0.7,-0.2,0,Neeskens,0.3,1,0,0.5,187,FALSE,2,0,0,0,0,14,,2018-08-30T11:01:13Z,44,0,0,0,92259.jpg,1,0,0,Kebano,0.1,FALSE,7,a,9,54,2,1,1823,3,5234,12,0.1,0.2,Kebano,0,Neeskens,Kebano,187
0,0,0,0,0,0,58476,0,0,-1,1,0,0,0,3,0,0,0,Rui Pedro,0,0,0,0,188,FALSE,0,0,0,0,0,0,Season-long loan to Lille,2018-09-02T07:31:14Z,44,0,0,0,58476.jpg,0,0,0,da Rocha Fonte,0.2,FALSE,17,u,9,54,0,0,5635,1,21289,52,0,0,Fonte,0,Rui Pedro,da Rocha Fonte,188
0,2,41,None,None,0,197030,0,0,-2,2,83,0,0,4,1.5,2,8,Aboubakar,2.5,12,1,20.6,189,FALSE,47.2,0,0,0,0,393,,None,43,0,0,0,197030.jpg,2.1,0,0,Kamara,8,FALSE,47,a,9,54,88,15,442976,7512,596064,4564,0.6,3.5,Kamara,1,Aboubakar,Kamara,189
0,0,39,100,100,0,38038,0,0,0,0,0,0,0,1,-1,-0.5,0,Ben,0,9,0,7.8,190,FALSE,78.4,0,0,0,0,192,,2018-09-14T13:01:14Z,40,0,0,0,38038.jpg,1.3,0,11,Hamer,8.3,FALSE,12,a,10,38,0,4,436369,2441,168116,2094,0,1,Hamer,0,Ben,Hamer,190
0,2,204,100,100,3,57513,0,0,-1,1,20,1,0,1,1.8,2.3,1,Jonas,2.8,17,0,28.6,191,FALSE,267.2,0,0,0,0,1157,,2018-11-11T12:31:15Z,44,0,0,0,57513.jpg,3.1,0,28,Lössl,1.6,FALSE,1,a,10,38,0,40,44387,743,62150,717,0.6,9.1,Lössl,0,Jonas,Lössl,191
1,7,237,100,100,3,85368,0,0,-2,2,26.1,1,0,2,2,2.5,1,Christopher,3,26,1,37.3,192,FALSE,284.8,0,0,0,0,1330,,2018-10-06T14:01:16Z,43,0,0,0,85368.jpg,3.1,0,0,Schindler,3,FALSE,26,a,10,38,62,47,107931,4454,105838,1687,0.7,10.9,Schindler,2,Christopher,Schindler,192
2,6,178,0,0,1,54284,0,0,-1,1,190.3,0,0,2,0,0,0,Chris,0.3,20,0,41.9,193,FALSE,178.8,0,0,0,0,919,Shoulder injury - Expected back 08 Dec,2018-11-10T17:31:13Z,44,0,0,0,54284.jpg,2.7,0,0,Löwe,0.1,FALSE,15,i,10,38,50,30,4599,2,9050,69,0.1,6.8,Löwe,0,Chris,Löwe,193
0,0,37,100,100,1,104545,0,0,-1,1,5.6,0,0,2,0.5,1,0,Tommy,1.5,7,0,4,194,FALSE,31.8,0,0,0,0,207,,2018-10-05T12:01:14Z,44,0,0,0,104545.jpg,1.7,0,0,Smith,0.1,FALSE,2,a,10,38,2,5,864,6,3821,20,0.3,1.1,Smith,1,Tommy,Smith,194
1,3,219,100,100,2,48760,0,0,-1,1,49.4,0,0,2,2.3,2.8,5,Mathias,3.3,20,2,42.6,195,FALSE,291,0,0,0,0,1157,,2018-11-10T19:01:15Z,44,0,0,0,48760.jpg,3.2,0,0,Jorgensen,3,FALSE,25,a,10,38,83,41,12995,1278,324676,368,0.7,9.3,Zanka,5,Mathias,Jorgensen,195
0,0,0,0,0,0,79733,0,0,0,0,0,0,0,2,0,0,0,Scott,0,0,0,0,196,FALSE,0,0,0,0,0,0,Transferred to Derby County,2018-08-09T06:50:04Z,40,0,0,0,79733.jpg,0,0,0,Malone,1.5,FALSE,3,u,10,38,0,0,643,6,162746,380,0,0,Malone,0,Scott,Malone,196
0,0,166,None,None,3,172246,0,0,-1,1,179.4,0,0,2,1.5,2,1,Florent,2.5,18,0,37.8,197,FALSE,128.4,0,0,0,0,1018,,None,44,0,0,0,172246.jpg,2.3,0,0,Hadergjonaj,0.1,FALSE,33,a,10,38,72,30,3134,28,4445,36,0.6,6.8,Hadergjonaj,1,Florent,Hadergjonaj,197
0,0,163,100,100,3,109434,0,0,-2,2,59.4,1,0,2,3,3.5,7,Terence,4,19,1,33.7,198,FALSE,196.6,0,0,0,0,982,,2018-12-01T15:01:16Z,43,1,0,0,109434.jpg,2.5,0,0,Kongolo,0.2,FALSE,5,a,10,38,80,30,5238,1862,10397,147,0.9,7,Kongolo,2,Terence,Kongolo,198
0,3,237,100,100,3,74471,0,0,-4,4,441,1,0,3,4.3,4.8,1,Aaron,5.3,19,2,94.7,199,FALSE,288.6,0,0,0,0,1232,,2018-10-20T15:31:16Z,51,0,0,0,74471.jpg,3,0,0,Mooy,2.1,FALSE,10,a,10,38,216,42,64020,1764,145003,2270,1,8.2,Mooy,2,Aaron,Mooy,199
0,0,13,None,None,1,51344,0,0,-3,3,57.6,0,0,3,-1,-0.5,0,Rajiv,0,6,0,12.6,200,FALSE,27.8,0,0,0,0,405,,None,47,0,0,0,51344.jpg,2,0,0,van La Parra,0,FALSE,17,a,10,38,41,10,995,3,3273,12,0,2.1,van La Parra,0,Rajiv,van La Parra,200
1,3,165,100,100,3,79619,0,0,-1,1,134.7,0,0,3,2.5,3,2,Jonathan,3.5,15,0,34.5,201,FALSE,186.8,0,0,0,0,948,,2018-08-25T18:01:15Z,44,0,0,0,79619.jpg,2.5,1,0,Hogg,0.5,FALSE,6,a,10,38,24,27,28053,1151,17755,552,0.8,6.1,Hogg,1,Jonathan,Hogg,201
0,3,192,0,100,3,168991,0,0,0,0,223.9,0,0,3,0,1.5,1,Philip,2,25,1,71.3,202,FALSE,294.8,0,0,0,0,1300,Suspended until 15 Dec,2018-12-04T22:31:16Z,45,0,0,0,168991.jpg,2.4,0,0,Billing,2.2,FALSE,8,s,10,38,193,36,253007,572,148349,5211,0.4,8,Billing,5,Philip,Billing,202
0,0,0,0,0,0,86176,0,0,0,0,0,0,0,3,0,0,0,Tom,0,0,0,0,203,FALSE,0,0,0,0,0,0,Transferred to Stoke,2018-07-24T14:34:21Z,50,0,0,0,86176.jpg,0,0,0,Ince,0,FALSE,11,u,10,38,0,0,42,0,661,0,0,0,Ince,0,Tom,Ince,203
0,0,5,100,100,0,80755,0,0,0,0,0.7,0,0,3,-0.5,0,0,Danny,0.5,0,0,0.2,204,FALSE,1.6,0,0,0,0,14,,2018-09-28T11:31:13Z,45,0,0,0,80755.jpg,1,0,0,Williams,0,FALSE,19,a,10,38,1,2,892,10,1055,13,0.1,0.4,Williams,0,Danny,Williams,204
0,0,6,50,100,0,246878,0,0,-2,2,0.5,0,0,3,-0.3,-0.2,1,Abdelhamid,0.3,3,0,0.7,205,FALSE,4.2,0,0,0,0,48,Shoulder injury - 50% chance of playing,2018-12-04T22:01:16Z,43,0,0,0,246878.jpg,1,0,0,Sabiri,0.1,FALSE,29,d,10,38,2,2,3663,14,4479,63,0.1,0.5,Sabiri,0,Abdelhamid,Sabiri,205
0,0,82,None,None,3,106450,0,0,-2,2,89.7,0,0,3,2.5,3,2,Alex,3.5,17,1,48.5,206,FALSE,100.8,0,0,0,0,857,,None,48,0,0,0,106450.jpg,2.4,0,0,Pritchard,0.1,FALSE,21,a,10,38,295,29,8076,116,5812,171,0.7,6,Pritchard,0,Alex,Pritchard,206
0,0,9,100,100,0,205102,0,0,-2,2,20.2,0,0,3,-0.7,-0.2,1,Ramadan,0.3,2,0,2.9,207,FALSE,7.4,0,0,0,0,45,,2018-09-21T12:31:12Z,48,0,0,0,205102.jpg,1,0,0,Sobhi,0.1,FALSE,14,a,10,38,2,3,2037,14,15649,26,0.1,0.6,Sobhi,0,Ramadan,Sobhi,207
0,0,7,100,100,0,204380,0,0,-2,2,0.3,0,0,3,-1,-0.5,0,Juninho,0,1,0,0.3,208,FALSE,3,0,0,0,0,13,,2018-09-14T15:31:13Z,43,0,0,0,204380.jpg,1,0,0,Bacuna,0.2,FALSE,7,a,10,38,0,2,10147,31,10034,106,0,0.5,Bacuna,0,Juninho,Bacuna,208
0,0,0,100,100,0,84112,0,0,-2,2,0,0,0,4,-1,-0.5,0,Collin,0,0,0,0,209,FALSE,0,0,0,0,0,0,,2018-09-14T15:31:13Z,43,0,0,0,84112.jpg,0,0,0,Quaner,3.4,FALSE,23,a,10,38,0,0,128453,1135,248253,2560,0,0,Quaner,0,Collin,Quaner,209
1,0,23,100,100,0,147303,0,0,-4,4,83.4,0,0,4,0,0.5,2,Laurent,1,16,0,33.5,210,FALSE,37,0,0,0,0,669,,2018-12-01T15:01:16Z,51,0,0,0,147303.jpg,1.5,0,0,Depoitre,0.5,FALSE,20,a,10,38,221,21,14734,199,58101,283,0.2,4.1,Depoitre,1,Laurent,Depoitre,210
2,0,35,0,0,2,169141,0,0,-2,2,127.7,0,0,4,0,0,0,Steve,1.3,14,0,54.5,211,FALSE,85.2,0,0,0,0,779,Suspended until 22 Dec,2018-12-01T17:31:14Z,58,0,0,0,169141.jpg,1.8,1,0,Mounie,0.2,FALSE,24,s,10,38,346,23,17831,10,24907,228,0.2,4,Mounie,0,Steve,Mounie,211
0,0,1,100,100,0,87428,0,0,-2,2,9.6,0,0,4,-1,-0.5,0,Elias,0,2,0,3.3,212,FALSE,6,0,0,0,0,153,,2018-07-05T14:31:07Z,48,0,0,0,87428.jpg,1.3,0,0,Kachunga,0.1,FALSE,9,a,10,38,21,4,3255,18,5775,44,0,0.8,Kachunga,0,Elias,Kachunga,212
0,3,265,None,None,5,17745,0,0,0,0,0,1,0,1,4.3,5.3,5,Kasper,4.8,18,0,31.3,213,FALSE,309.8,0,0,0,0,1350,,None,50,0,0,0,17745.jpg,3.5,0,37,Schmeichel,5.1,FALSE,1,a,11,13,4,53,117398,419,146053,1561,1,10.6,Schmeichel,1,Kasper,Schmeichel,213
0,0,0,None,None,0,11974,0,0,-1,1,0,0,0,1,-0.5,0.5,0,Eldin,0,0,0,0,214,FALSE,0,0,0,0,0,0,,None,44,0,0,0,11974.jpg,0,0,0,Jakupovic,0.1,FALSE,17,a,11,13,0,0,506,5,2903,17,0,0,Jakupovic,0,Eldin,Jakupovic,214
0,2,163,100,100,4,15033,0,0,0,0,24,0,0,2,3.3,4.3,2,Wes,3.8,13,0,31.6,215,FALSE,188.2,0,0,0,0,940,,2018-10-06T17:01:15Z,45,0,0,0,15033.jpg,2.5,2,0,Morgan,0.9,FALSE,5,a,11,13,103,28,31001,360,66411,312,0.8,6.2,Morgan,1,Wes,Morgan,215
0,0,0,None,None,0,37402,0,0,-3,3,0,0,0,2,-0.5,0.5,0,Christian,0,0,0,0,216,FALSE,0,0,0,0,0,0,,None,42,0,0,0,37402.jpg,0,0,0,Fuchs,0.4,FALSE,28,a,11,13,0,0,3861,24,31409,73,0,0,Fuchs,0,Christian,Fuchs,216
0,0,16,100,100,0,40725,0,0,-3,3,0.8,0,0,2,0,1,2,Danny,0.5,1,0,2.9,217,FALSE,28.4,0,0,0,0,91,,2018-07-23T19:01:08Z,42,0,0,0,40725.jpg,1.5,0,0,Simpson,0.2,FALSE,2,a,11,13,0,3,2584,31,14299,34,0.1,0.7,Simpson,0,Danny,Simpson,217
0,0,0,None,None,0,41321,0,0,-1,1,0,0,0,2,-0.5,0.5,0,Yohan,0,0,0,0,218,FALSE,0,0,0,0,0,0,,None,39,0,0,0,41321.jpg,0,0,0,Benalouane,1,FALSE,29,a,11,13,0,0,24002,90,36390,262,0,0,Benalouane,0,Yohan,Benalouane,218
