assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,points_per_game,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent
-0.058823529,32,0,0,0,4.852941176,-0.029411765,4,19,0.061764706,1,0,0,1,0.647058824,0,2.073529412,16.88235294,0,0,0,65.32352941,0,1,19,0,0,0,0,8,0,0,12056,1,0,1,1,2,3.882352941,2,2445,3657,1212,53,1,0,-0.088235294,0,0.058823529,25,24.67647059,0.352941176,6.638235294,4.517647059,2.117647059,0,4.147058824,1.326470588,0.029411765,0,0.088235294,0.2
-0.147058824,0,0,0,-0.029411765,-4.5,-0.058823529,0,0,-8.120588235,0,0,0,0,-0.294117647,-1,-2.261764706,-5.841176471,0,0,0,-23.05882353,0,0,19,0,0,0,0,0,0,0,72869,0,0,0,1,2,-8.676470588,0,-154,49,203,100,1,0,-0.088235294,1,0.147058824,44,23.05882353,0.294117647,8.120588235,5.841176471,8.676470588,0.029411765,4.5,2.261764706,0.058823529,0,0.088235294,1.2
0,0,0,0,-0.058823529,-9.823529412,-0.176470588,0,0,-7.008823529,0,0,0,0,-0.941176471,-1,-2.479411765,-12.73529412,0,0,0,-64.85294118,0,0,19,0,0,0,0,0,-0.029411765,0,41983,0,0,0,1,2,-5.029411765,0,-143,348,491,50,1,0,-0.176470588,1,0,54,64.85294118,0.941176471,7.008823529,12.73529412,5.029411765,0.058823529,9.823529412,2.479411765,0.176470588,0.029411765,0.176470588,0.7
0.882352941,26,0,0,-0.147058824,4.117647059,-0.147058824,3,22,22.72352941,1,0,0,2,0.617647059,-2,2.635294118,8.529411765,2,0,0,22.23529412,0,1,19,0,0,0,0,2,0,0,60118,1,0,0,1,2,-4.647058824,3,-6,384,390,61,1,0,0.911764706,2,0.117647059,59,32.76470588,0.382352941,10.87647059,6.070588235,6.647058824,0.147058824,6.882352941,2.364705882,0.147058824,0,0.088235294,1
-0.058823529,0,0,0,0,-3.5,-0.029411765,0,0,-1.929411765,0,0,0,0,-0.411764706,0,-1.120588235,-5.064705882,0,0,0,-21.94117647,0,0,19,0,0,0,0,0,0,0,26839,0,0,0,1,2,-4.264705882,0,-71,0,71,48,1,0,-0.029411765,0,0.058823529,26,21.94117647,0.411764706,1.929411765,5.064705882,4.264705882,0,3.5,1.120588235,0.029411765,0,0.029411765,0.4
-0.088235294,0,0,0,-0.176470588,-8.294117647,-0.147058824,0,0,-6.347058824,0,0,0,0,-0.470588235,-2,-2.417647059,-11.20588235,0,0,0,-37.35294118,0,0,19,0,0,0,0,0,0,0,32966,0,0,0,1,2,-6.588235294,0,-2792,67,2859,50,1,0,-0.088235294,2,0.088235294,60,37.35294118,0.470588235,6.347058824,11.20588235,6.588235294,0.176470588,8.294117647,2.417647059,0.147058824,0,0.088235294,0.5
-0.088235294,20,0,0,-0.147058824,2.529411765,-0.088235294,3,18,-2.688235294,0,0,0,1,0.352941176,-4,-0.455882353,4.547058824,0,0,0,46.32352941,1,0,19,0,0,0,0,4,0,0,176277,2,3,0,1,2,-6.941176471,2,-1283,2282,3565,67,1,0,-0.058823529,4,0.088235294,75,43.67647059,0.647058824,7.988235294,8.652941176,10.94117647,0.147058824,7.470588235,2.755882353,0.088235294,0,0.058823529,2.8
0.882352941,28,0,0,-0.382352941,5,-0.147058824,1,19,-1.264705882,2,0,0,1,0.411764706,-10,-1.361764706,-9.6,1,0,0,46.73529412,1,0,19,0,0,0,0,6,0,0,250538,3,1,1,1,2,-2.617647059,5,19647,32314,12667,72,1,0,-0.058823529,10,0.117647059,118,43.26470588,0.588235294,13.86470588,15.2,20.61764706,0.382352941,11,4.961764706,0.147058824,0,0.058823529,4
-0.294117647,64,0,0,2.441176471,33.38235294,-0.235294118,5,50,-6.747058824,1,0,0,1,0.029411765,-11,9.411764706,61.36470588,1,0,0,14.79411765,0,0,19,0,0,0,0,12,0,0,2208829,3,0,0,1,2,40,15,-118824,50615,169439,87,1,1,-0.147058824,13,0.294117647,170,75.20588235,0.970588235,20.34705882,30.43529412,34,0.558823529,17.61764706,8.488235294,0.235294118,0,0.147058824,35.4
0,0,0,0,-0.058823529,-3.147058824,-0.029411765,0,0,-0.538235294,0,0,0,0,-0.382352941,-1,-0.667647059,-3.447058824,0,0,0,-18.47058824,0,0,19,0,0,0,0,0,0,0,61679,0,0,0,1,2,-2.705882353,0,4937,7872,2935,42,1,0,0,1,0,26,18.47058824,0.382352941,0.538235294,3.447058824,2.705882353,0.058823529,3.147058824,0.667647059,0.029411765,0,0,1
-0.058823529,56,0,0,-0.088235294,5.205882353,-0.029411765,0,51,-1.938235294,1,0,1,4,0.558823529,-1,0.294117647,-1.941176471,0,0,0,63.41176471,0,0,19,0,0,0,0,15,0,0,73088,2,0,1,1,2,6.470588235,2,82,451,369,53,1,0,-0.058823529,1,0.058823529,37,26.58823529,0.441176471,5.538235294,4.941176471,2.529411765,0.088235294,4.794117647,1.305882353,0.029411765,0,0.058823529,1.2
-0.205882353,5,0,1,-0.411764706,-12.32352941,-0.176470588,0,4,-9.820588235,0,0,0,0,-0.735294118,-10,-2.076470588,-14.4,0,0,0,-21.5,1,0,19,0,0,0,0,1,-0.029411765,0,1478011,1,1,1,1,2,3.617647059,1,-11942,77132,89074,74,1,0,-0.088235294,10,0.205882353,118,56.5,0.735294118,12.22058824,17.4,26.38235294,0.411764706,11.32352941,5.576470588,0.176470588,0.029411765,0.088235294,23.7
-0.029411765,18,0,0,-0.411764706,-5.441176471,-0.117647059,0,16,13.76470588,0,0,0,0,0.029411765,-12,-1.326470588,-11.50588235,2,0,0,17.29411765,0,0,19,0,0,0,0,0,0,0,278674,3,0,0,1,2,-15.97058824,2,12724,23033,10309,108,1,0,-0.117647059,12,0.029411765,110,56.70588235,0.970588235,9.335294118,15.90588235,29.97058824,0.411764706,10.44117647,5.526470588,0.117647059,0,0.117647059,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9249,0,0,0,1,0,0,0,-35,19,54,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3521,0,0,0,1,0,0,0,-19,12,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,20,0,0,1.705882353,13.85294118,0.705882353,1,8,0,0,0,0,0,-1.264705882,0,2.085294118,20.45882353,0,0,0,0,0,0,11,0,0,0,0,10,0,5,56217,0,0,0,1,0,0,9,-5585,617,6202,50,0,0,-0.029411765,0,0,119,90,1.264705882,0,21.14117647,0,0.294117647,17.14705882,2.114705882,0.294117647,0,0.029411765,0.9
-0.058823529,0,0,0,-0.029411765,-9.558823529,-0.147058824,0,0,-11.95,0,0,0,0,-1.205882353,-1,-2.817647059,-12.83529412,0,0,0,-72.70588235,0,0,11,0,0,0,0,0,-0.029411765,0,66271,0,0,0,1,0,-3.323529412,0,-6035,811,6846,45,0,0,-0.176470588,1,0.058823529,63,72.70588235,1.205882353,11.95,12.83529412,3.323529412,0.029411765,9.558823529,2.817647059,0.147058824,0.029411765,0.176470588,1
0,0,0,0,-0.117647059,-5.705882353,-0.058823529,0,0,-0.735294118,0,0,0,0,-0.441176471,-3,-1.252941176,-8.623529412,0,0,0,-25.20588235,0,0,11,0,0,0,0,0,0,0,10572,0,0,0,1,0,-3.088235294,0,-40,31,71,45,0,0,-0.029411765,3,0,42,25.20588235,0.441176471,0.735294118,8.623529412,3.088235294,0.117647059,5.705882353,1.252941176,0.058823529,0,0.029411765,0.2
-0.029411765,20,0,0,0.764705882,9.735294118,0.735294118,11,16,-0.976470588,0,0,0,0,-0.941176471,0,2.055882353,5.641176471,0,0,0,17.20588235,0,0,11,0,0,0,0,4,0,0,198747,0,0,0,1,0,15.79411765,7,-10589,1041,11630,47,0,0,-0.117647059,0,0.029411765,86,72.79411765,0.941176471,1.376470588,16.75882353,3.205882353,0.235294118,14.26470588,2.144117647,0.264705882,0,0.117647059,3.2
0,32,0,0,-0.088235294,14.02941176,0.823529412,5,19,-1.570588235,0,0,0,0,-0.647058824,0,-0.197058824,1.341176471,0,0,0,41.88235294,0,0,11,0,0,0,0,4,0,0,8730,0,1,0,1,0,-1.558823529,6,-232,111,343,44,0,0,0,0,0,57,48.11764706,0.647058824,2.370588235,10.05882353,1.558823529,0.088235294,8.970588235,1.397058824,0.176470588,0,0,0.1
0,0,0,0,0,-6.147058824,-0.117647059,0,0,-2.426470588,0,0,0,0,-0.382352941,0,-1.038235294,-6.223529412,0,0,0,-31,0,0,11,0,0,0,0,0,0,0,7023,0,0,0,1,0,-1.735294118,0,-5004,74,5078,44,0,0,0,0,0,35,31,0.382352941,2.426470588,6.223529412,1.735294118,0,6.147058824,1.038235294,0.117647059,0,0,0.1
-0.058823529,24,0,0,-0.147058824,17.35294118,0.882352941,7,15,1.808823529,0,0,0,0,-0.323529412,0,0.888235294,7.282352941,0,0,0,65.64705882,1,1,11,0,0,0,0,9,0,0,15633,0,1,0,1,0,-0.264705882,5,-686,42,728,43,0,0,0.941176471,0,0.058823529,45,24.35294118,0.323529412,2.691176471,5.117647059,0.264705882,0.147058824,5.647058824,0.811764706,0.117647059,0,0.058823529,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5997,0,0,0,1,0,0,0,-15,8,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0.852941176,33,0,0,-0.147058824,9.970588235,0.735294118,7,20,-4.717647059,1,0,0,1,-1.029411765,-2,0.202941176,16.41176471,1,0,0,14.5,0,1,11,0,0,0,0,7,0,0,36548,0,0,0,1,0,-9.941176471,6,-3340,589,3929,58,0,0,-0.235294118,2,0.147058824,91,75.5,1.029411765,24.01764706,16.98823529,11.94117647,0.147058824,12.02941176,5.297058824,0.264705882,0,0.235294118,0.6
-0.029411765,0,0,0,0,-3.676470588,-0.088235294,0,0,-9.614705882,0,0,0,0,-0.382352941,0,-1.838235294,-5.052941176,0,0,0,-22.94117647,0,0,11,0,0,0,0,0,0,0,21599,0,0,0,1,0,-3.705882353,0,-40,41,81,53,0,0,-0.029411765,0,0.029411765,26,22.94117647,0.382352941,9.614705882,5.052941176,3.705882353,0,3.676470588,1.838235294,0.088235294,0,0.029411765,0.3
0,7,0,0,0,-3.764705882,-0.176470588,1,6,-1.752941176,0,0,0,1,-0.941176471,0,-1.391176471,-7.588235294,0,0,0,-52.58823529,0,0,11,0,0,0,0,1,0,0,4480,0,0,0,1,0,-5,1,-136,17,153,48,0,0,-0.088235294,0,0,52,60.58823529,0.941176471,2.252941176,8.588235294,5,0,5.764705882,1.591176471,0.176470588,0,0.088235294,0.1
0,2,0,0,0,-0.558823529,-0.147058824,0,0,-6.941176471,0,0,0,0,-0.411764706,0,-1.708823529,-4.952941176,0,0,0,-23.88235294,0,0,11,0,0,0,0,1,0,0,5109,0,0,0,1,0,-5.205882353,1,-98,27,125,51,0,0,-0.058823529,0,0,39,35.88235294,0.411764706,6.941176471,4.952941176,7.205882353,0,3.558823529,1.908823529,0.147058824,0,0.058823529,0.1
-0.029411765,0,0,0,0,-1.470588235,-0.029411765,0,0,-0.914705882,0,0,0,0,-0.235294118,0,-0.314705882,-1.576470588,0,0,0,-8.705882353,0,0,11,0,0,0,0,0,0,0,2060,0,0,0,1,0,-0.647058824,0,-10,0,10,47,0,0,0,0,0.029411765,16,8.705882353,0.235294118,0.914705882,1.576470588,0.647058824,0,1.470588235,0.314705882,0.029411765,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,-1,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.088235294,31,0,0,-0.117647059,8.705882353,0.823529412,4,24,3.061764706,0,0,0,1,-0.588235294,-1,0.529411765,6.6,1,0,0,44.94117647,0,0,11,0,0,0,0,9,-0.029411765,0,107020,2,3,1,1,0,-4.441176471,3,-21771,213,21984,44,0,0,-0.088235294,1,0.088235294,56,45.05882353,0.588235294,7.238235294,10,5.441176471,0.117647059,7.294117647,2.270588235,0.176470588,0.029411765,0.088235294,1.6
-0.029411765,25,0,0,-0.029411765,2.970588235,0.882352941,2,19,7.967647059,1,0,0,3,-0.441176471,0,1.267647059,5.664705882,1,0,0,48.61764706,0,0,11,0,0,0,0,7,0,0,5114,1,2,0,1,0,-1.058823529,2,-8,38,46,47,0,0,0.941176471,0,0.029411765,33,32.38235294,0.441176471,6.932352941,4.335294118,1.058823529,0.029411765,5.029411765,1.232352941,0.117647059,0,0.058823529,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3289,0,0,0,1,0,0,0,0,5,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
-0.058823529,20,0,1,2.617647059,22.17647059,0.705882353,4,14,-1.755882353,3,0,0,0,-0.911764706,-6,8.438235294,30.17647059,1,0,0,13.11764706,0,0,11,0,0,0,0,6,0,0,78242,3,0,1,1,0,55.67647059,9,-4950,808,5758,61,0,1,-0.058823529,7,0.058823529,108,76.88235294,0.911764706,16.45588235,17.82352941,22.32352941,0.382352941,11.82352941,5.661764706,0.294117647,0,0.058823529,1.3
0,0,0,0,-0.088235294,-2.617647059,-0.029411765,0,0,-1.055882353,0,0,0,0,-0.441176471,-2,-1.311764706,-3.570588235,0,0,0,-17.23529412,0,0,11,0,0,0,0,0,0,0,137954,0,0,0,1,0,-8.529411765,0,-1932,671,2603,47,0,0,-0.029411765,2,0,30,17.23529412,0.441176471,1.055882353,3.570588235,8.529411765,0.088235294,2.617647059,1.311764706,0.029411765,0,0.029411765,2.2
0,0,0,0,-0.176470588,-12.17647059,-0.117647059,0,0,0,0,0,0,0,-1.294117647,0,-1.723529412,-17.21176471,0,0,0,-66.17647059,0,0,20,0,0,0,0,0,0,0,136015,0,0,0,1,3,0,0,-3807,1598,5405,43,1,0,-0.029411765,0,0,73,66.17647059,1.294117647,0,17.21176471,0,0.176470588,12.17647059,1.723529412,0.117647059,0,0.029411765,2.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,37676,0,0,0,1,3,0,0,-46,243,289,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
0,21,0,0,-0.029411765,-3.5,-0.176470588,7,10,-8.95,0,0,0,1,0.088235294,-1,0.041176471,10.64117647,0,0,0,39.70588235,0,0,20,0,0,0,0,1,0,0,124482,1,0,0,1,3,-1.058823529,1,4703,7013,2310,48,1,0,0.764705882,1,0,49,50.29411765,0.911764706,9.25,8.358823529,3.058823529,0.029411765,7.5,2.058823529,0.176470588,0,0.235294118,2.1
0.970588235,21,1,2,-0.117647059,10.70588235,-0.088235294,7,14,8.838235294,1,0,0,0,0.264705882,0,7.717647059,31.81764706,1,0,0,50.64705882,0,0,20,0,0,0,0,5,0,0,44791,0,1,2,1,3,36.44117647,5,6328,9027,2699,41,1,0,0,0,0.029411765,41,39.35294118,0.735294118,1.661764706,9.582352941,4.558823529,0.117647059,7.294117647,1.582352941,0.088235294,0,0,1
-0.058823529,0,0,0,-0.205882353,-8.029411765,-0.117647059,0,0,-6.661764706,0,0,0,0,-0.911764706,-1,-1.879411765,-9.088235294,0,0,0,-43.91176471,0,0,20,0,0,0,0,0,0,0,134804,0,0,0,1,3,-3.029411765,0,-1338,4,1342,42,1,0,-0.117647059,1,0.058823529,52,43.91176471,0.911764706,6.661764706,9.088235294,3.029411765,0.205882353,8.029411765,1.879411765,0.117647059,0,0.117647059,2.1
0,3,0,0,-0.117647059,-4.764705882,-0.088235294,0,2,-1.555882353,1,0,0,0,-0.735294118,-1,-1.238235294,-8.376470588,0,0,0,-32,0,0,20,0,0,0,0,1,0,0,18599,2,0,0,1,3,-2.147058824,1,-549,106,655,42,1,0,-0.117647059,1,0,41,38,0.735294118,1.855882353,9.376470588,4.147058824,0.117647059,6.764705882,1.538235294,0.088235294,0,0.117647059,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,28743,0,0,0,1,3,0,0,-105,4,109,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
-0.029411765,23,0,1,-0.088235294,4.470588235,-0.088235294,16,15,-2.191176471,0,0,0,1,0.235294118,0,4.976470588,20.17647059,0,0,0,40,0,0,20,0,0,0,0,4,0,0,426564,0,1,0,1,3,31.55882353,2,4960,30670,25710,40,1,0,-0.176470588,0,0.029411765,43,50,0.764705882,2.491176471,15.22352941,1.441176471,0.088235294,8.529411765,1.923529412,0.088235294,0,0.176470588,6.9
0,0,0,0,-0.088235294,-6.058823529,-0.117647059,0,0,-0.588235294,0,0,0,0,-0.705882353,0,-1.020588235,-8.341176471,0,0,0,-34.41176471,0,0,20,0,0,0,0,0,0,0,10449,0,0,0,1,3,-1.205882353,0,-56,2,58,42,1,0,-0.058823529,0,0,29,34.41176471,0.705882353,0.588235294,8.341176471,1.205882353,0.088235294,6.058823529,1.020588235,0.117647059,0,0.058823529,0.2
-0.029411765,0,0,0,-0.058823529,-1.147058824,0,0,0,-1.223529412,0,0,0,0,-0.117647059,0,-0.241176471,-1.141176471,0,0,0,-2.852941176,0,0,20,0,0,0,0,0,0,0,2821,0,0,0,1,3,-0.058823529,0,-10,0,10,46,1,0,0,0,0.029411765,9,2.852941176,0.117647059,1.223529412,1.141176471,0.058823529,0.058823529,1.147058824,0.241176471,0,0,0,0
0,35,1,0,-0.382352941,0.676470588,-0.088235294,3,25,-14.69117647,0,0,0,2,0.088235294,-6,-2.75,-4.564705882,1,0,0,44.20588235,0,0,20,0,0,0,0,5,0,0,228790,2,0,0,1,3,-8.676470588,2,33557,75847,42290,51,1,0,-0.088235294,6,0,79,45.79411765,0.911764706,16.49117647,14.36470588,8.676470588,0.382352941,9.323529412,3.95,0.088235294,0,0.088235294,3.6
0,7,1,0,-0.088235294,0.764705882,-0.147058824,1,5,6.805882353,0,0,0,0,-0.911764706,-1,1.876470588,-4.647058824,1,0,0,-24.67647059,0,0,20,0,0,0,0,1,0,0,143726,0,1,1,1,3,16.64705882,1,-1692,7598,9290,42,1,0,-0.205882353,1,0,50,53.67647059,0.911764706,3.794117647,12.04705882,3.352941176,0.088235294,7.235294118,1.923529412,0.147058824,0,0.205882353,2.3
-0.058823529,45,0,0,-0.205882353,0.411764706,-0.117647059,3,30,-9.75,0,0,0,2,-0.411764706,-4,-2.441176471,-6.058823529,0,0,0,22.05882353,0,0,20,0,0,0,0,15,-0.058823529,0,175237,1,2,1,1,3,-8.529411765,2,22891,44764,21873,44,1,0,-0.205882353,4,0.058823529,76,67.94117647,1.411764706,11.45,15.25882353,11.52941176,0.205882353,11.58823529,3.841176471,0.117647059,0.058823529,0.205882353,2.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,309,0,0,0,1,3,0,0,0,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970588235,11,1,1,0,13.32352941,0,1,11,13.36764706,1,0,0,1,0.911764706,0,3.276470588,13.55882353,1,0,0,56.05882353,0,0,20,0,0,0,0,7,0,0,2438,2,0,2,1,3,5.941176471,5,-3,39,42,44,1,0,0,0,0.029411765,8,3.941176471,0.088235294,0.532352941,0.641176471,1.058823529,0,0.676470588,0.223529412,0,0,0,0
-0.117647059,22,0,0,2.735294118,36.20588235,-0.264705882,3,17,-14.14705882,4,0,0,1,-0.411764706,-3,10.55,65.31764706,0,0,0,5.676470588,0,0,20,0,0,0,0,5,0,0,131924,3,0,0,1,3,54.20588235,15,8997,23880,14883,53,1,1,-0.088235294,5,0.117647059,117,84.32352941,1.411764706,18.74705882,16.08235294,20.79411765,0.264705882,10.79411765,5.55,0.264705882,0,0.088235294,3.1
-0.058823529,0,0,0,-0.029411765,-6.558823529,-0.117647059,0,0,-4.994117647,0,0,0,0,-0.941176471,0,-1.764705882,-7.570588235,0,0,0,-43.44117647,0,0,20,0,0,0,0,0,0,0,9424,0,0,0,1,3,-5.058823529,0,-31,14,45,47,1,0,-0.147058824,0,0.058823529,40,43.44117647,0.941176471,4.994117647,7.570588235,5.058823529,0.029411765,6.558823529,1.764705882,0.117647059,0,0.147058824,0.1
-0.088235294,0,0,0,-0.088235294,-6.676470588,-0.117647059,0,0,-10.20294118,0,0,0,0,-0.676470588,-3,-2.811764706,-7.864705882,0,0,0,-36.32352941,0,0,20,0,0,0,0,0,0,0,15109,0,0,0,1,3,-10.08823529,0,-451,159,610,51,1,0,-0.058823529,3,0.088235294,65,36.32352941,0.676470588,10.20294118,7.864705882,10.08823529,0.088235294,6.676470588,2.811764706,0.117647059,0,0.058823529,0.2
0,0,0,0,0,-2.411764706,-0.117647059,0,0,-6.505882353,0,0,0,0,-0.205882353,0,-1.497058824,-2.370588235,0,0,0,-20.44117647,0,0,20,0,0,0,0,0,0,0,7734,0,0,0,1,3,-6.117647059,0,-22,27,49,60,1,0,0,0,0,26,20.44117647,0.205882353,6.505882353,2.370588235,6.117647059,0,2.411764706,1.497058824,0.117647059,0,0,0.1
-0.058823529,9,0,0,0.882352941,20.76470588,-0.029411765,0,4,-2.691176471,0,0,0,2,-0.5,-2,4.65,26.1,0,0,0,1.147058824,0,0,20,0,0,0,0,2,0,0,127155,0,0,0,1,3,23.5,6,10382,15721,5339,46,1,0,-0.058823529,3,0.058823529,50,27.85294118,0.5,3.891176471,5.1,9.5,0.117647059,4.235294118,1.85,0.029411765,0,0.058823529,2.4
-0.058823529,0,0,0,-0.029411765,-3.470588235,-0.147058824,0,0,-3.373529412,0,0,0,0,-0.5,-2,-1.970588235,-4.594117647,0,0,0,-28.05882353,0,0,20,0,0,0,0,0,0,0,27977,0,0,0,1,3,-11.82352941,0,-684,308,992,55,1,0,-0.029411765,2,0.058823529,44,28.05882353,0.5,3.373529412,4.594117647,11.82352941,0.029411765,3.470588235,1.970588235,0.147058824,0,0.029411765,0.4
0,0,0,0,-0.088235294,-1.647058824,0,0,0,-2.138235294,0,0,0,0,-0.352941176,-1,-0.905882353,-2.188235294,0,0,0,-13.76470588,0,0,20,0,0,0,0,0,0,0,7846,0,0,0,1,3,-4.911764706,0,-24,1,25,56,1,0,0,1,0,23,13.76470588,0.352941176,2.138235294,2.188235294,4.911764706,0.088235294,1.647058824,0.905882353,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,294,0,0,0,1,3,0,0,1,2,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,-0.294117647,3.294117647,0.676470588,0,12,0,0,0,0,0,-0.852941176,0,-1.494117647,-14.51176471,0,0,0,13.23529412,0,0,10,0,0,0,0,3,0,1,378125,0,0,0,0,4,0,6,56975,75456,18481,54,1,0,0,0,0,129,76.76470588,0.852941176,0,20.91176471,0,0.294117647,17.70588235,2.094117647,0.323529412,0,0,6.1
0,0,0,0,-0.029411765,-1.058823529,0,0,0,0,0,0,0,0,-0.117647059,0,-0.194117647,-1.964705882,0,0,0,-5.294117647,0,0,10,0,0,0,0,0,0,0,5551,0,0,0,0,4,0,0,-9,6,15,47,1,0,0,0,0,5,5.294117647,0.117647059,0,1.964705882,0,0.029411765,1.058823529,0.194117647,0,0,0,0.1
0,0,0,0,-0.147058824,-16.76470588,-0.323529412,0,0,-2.694117647,0,0,0,0,-0.794117647,0,-2.608823529,-17.25294118,0,0,0,-74.38235294,0,0,10,0,0,0,0,0,0,0,233006,0,0,0,0,4,-6.176470588,0,12367,17194,4827,60,1,0,-0.058823529,0,0,94,74.38235294,0.794117647,2.694117647,17.25294118,6.176470588,0.147058824,16.76470588,2.608823529,0.323529412,0,0.058823529,3.7
-0.117647059,3,0,0,-0.147058824,-6.794117647,-0.205882353,0,3,-10.31470588,0,0,0,1,-0.411764706,0,-2.45,-8.564705882,0,0,0,-39.55882353,0,0,10,0,0,0,0,0,0,0,70816,0,0,0,0,4,-5.617647059,1,7656,10085,2429,58,1,0,-0.147058824,0,0.117647059,75,44.55882353,0.411764706,10.31470588,8.564705882,5.617647059,0.147058824,8.794117647,2.45,0.205882353,0,0.147058824,1.1
0,112,0,0,-0.176470588,14.55882353,0.852941176,5,103,4.135294118,1,0,0,1,-0.647058824,-1,1.238235294,12.17058824,0,0,0,33.08823529,0,0,10,0,0,0,0,5,-0.029411765,0,268991,1,1,0,0,4,-3.941176471,5,18650,25184,6534,59,1,0,0.941176471,1,0,59,50.91176471,0.647058824,2.864705882,11.82941176,3.941176471,0.176470588,10.44117647,1.861764706,0.147058824,0.029411765,0.058823529,4.4
0,56,0,0,-0.117647059,14.97058824,0.823529412,4,50,16.97058824,0,0,0,1,-0.617647059,0,5.2,2.864705882,1,0,0,44.38235294,0,2,10,0,0,0,0,2,0,0,104039,1,0,1,0,4,31.94117647,6,2396,3165,769,56,1,0,-0.058823529,0,0,58,45.61764706,0.617647059,7.329411765,9.535294118,4.058823529,0.117647059,9.029411765,2.1,0.176470588,0,0.058823529,1.7
-0.147058824,0,0,0,-0.382352941,-15.70588235,-0.264705882,0,0,-22.47352941,0,0,0,0,-0.647058824,-1,-4.252941176,-16.47647059,0,0,0,-61.61764706,0,0,10,0,0,0,0,0,0,0,1017223,0,0,0,0,4,-3.558823529,0,99558,123841,24283,60,1,0,-0.058823529,1,0.147058824,107,61.61764706,0.647058824,22.47352941,16.47647059,3.558823529,0.382352941,15.70588235,4.252941176,0.264705882,0,0.058823529,16.2
-0.088235294,49,0,0,0.882352941,29.02941176,0.941176471,0,45,55.61470588,1,0,0,0,-0.058823529,0,7.667647059,15.86470588,4,0,0,81.64705882,1,3,10,0,0,0,0,4,0,0,40545,0,0,0,0,4,5.558823529,7,-145,1184,1329,42,1,0,-0.029411765,0,0.088235294,27,8.352941176,0.058823529,2.985294118,2.935294118,0.441176471,0.117647059,2.970588235,0.632352941,0.058823529,0,0.029411765,0.7
-0.058823529,91,0,0,-0.117647059,14.17647059,0.823529412,3,85,0.882352941,0,0,0,2,-0.558823529,-1,5.011764706,5.176470588,0,0,0,40.85294118,0,0,10,0,0,0,0,6,0,0,101264,0,0,0,0,4,43.73529412,6,440,1221,781,58,1,0,-0.058823529,1,0.058823529,72,49.14705882,0.558823529,1.117647059,11.42352941,5.264705882,0.117647059,10.82352941,1.788235294,0.176470588,0,0.058823529,1.6
