assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,gw16_pts,dream_team
0.933333333,48,1,0,2.666666667,23.93333333,0,6,44,29.79333333,0,0,0,2,1.4,-0.066666667,6.986666667,28.36,3,0,0,65.06666667,0,0,1,0,0,0,0,4,0,0,9010,1,1,0,2,2,12.06666667,8,1708,1989,281,50,1,0,-0.066666667,0.066666667,0.066666667,24.93333333,0.6,3.506666667,9.64,7.933333333,0.333333333,6.066666667,2.113333333,0,0,0.066666667,0.2,2,0
0,28,0,0,0,14.53333333,-0.066666667,2,22,-3.993333333,0,0,0,3,1.4,0.933333333,3.5,32.14666667,0,0,0,36.66666667,0,0,1,0,0,0,0,4,0,0,115795,2,1,0,2,2,7.133333333,6,-2034,682,2716,67,1,0,0.933333333,0.066666667,0,37.33333333,0.6,8.393333333,5.653333333,11.86666667,0,5.466666667,2.6,0.066666667,0,0.066666667,2,2,0
0,23,0,0,-0.333333333,-3.133333333,-0.266666667,4,8,0,0,0,0,0,-0.333333333,0,-0.273333333,-3.226666667,0,0,0,0,0,0,8,0,0,0,0,6,0,2,33887,0,0,0,1,1,0,2,-1428,308,1736,50,0,0,0,0,0,90,1.333333333,0,22.82666667,0,0.333333333,17.13333333,2.273333333,0.266666667,0,0,0.6,2,0
-0.133333333,0,0,0,0,-8.066666667,-0.266666667,0,0,-20.64,0,0,0,0,-0.933333333,0,-4.346666667,-10.76,0,0,0,-67.8,0,0,8,0,0,0,0,0,0,0,25169,0,0,0,1,1,-12.13333333,0,-2929,126,3055,58,0,0,-0.333333333,0,0.133333333,67.8,0.933333333,20.64,10.76,12.13333333,0,8.066666667,4.346666667,0.266666667,0,0.333333333,0.4,2,0
0,17,0,0,0,-0.8,-0.266666667,5,14,1.393333333,0,0,0,2,-0.333333333,0,-0.886666667,-1.946666667,0,0,0,1.733333333,0,1,8,0,0,0,0,3,0,0,5495,0,0,0,1,1,-7.933333333,1,-89,99,188,49,0,0,0.8,0,0,88.26666667,1.333333333,3.106666667,11.74666667,7.933333333,0,5.8,2.286666667,0.266666667,0,0.2,0.1,2,0
0,13,0,1,0,0.6,0,4,12,18.79333333,1,0,0,4,0.6,0,8.986666667,22.74666667,2,0,0,68.53333333,0,1,8,0,0,0,0,3,0,0,4483,2,1,0,1,1,48.6,1,-43,31,74,51,0,0,0.866666667,0,0,21.46666667,0.4,6.506666667,5.253333333,6.4,0,2.4,1.813333333,0,0,0.133333333,0.1,2,0
-0.066666667,23,0,0,0,5.666666667,0,2,20,19.07333333,0,0,0,0,0.333333333,0,1.993333333,1.986666667,2,0,0,50.46666667,0,2,8,0,0,0,0,6,0,0,6822,1,0,0,1,1,-1.2,2,58,257,199,47,0,0,0,0,0.066666667,39.53333333,0.666666667,9.626666667,6.213333333,1.2,0,6.333333333,1.706666667,0,0,0,0.1,2,0
0,0,0,0,0,-1.133333333,0,0,0,-0.04,0,0,0,0,-0.066666667,0,-0.266666667,-2.573333333,0,0,0,-5.333333333,0,0,17,0,0,0,0,0,0,0,225170,0,0,0,1,3,0,0,-4832,959,5791,39,0,0,0,0,0,5.333333333,0.066666667,0.04,2.573333333,0,0,1.133333333,0.266666667,0,0,0,3.8,2,0
0,59,0,0,-0.266666667,-0.466666667,-0.133333333,2,53,-7.753333333,0,0,0,0,1.2,-0.133333333,-0.493333333,-5.04,0,0,0,16.13333333,0,0,17,0,0,0,0,5,-0.066666667,0,244670,2,2,2,1,3,8.266666667,2,-9668,3514,13182,45,0,0,-0.266666667,0.133333333,0,70.86666667,1.8,11.35333333,16.64,13.73333333,0.266666667,12.46666667,4.193333333,0.133333333,0.066666667,0.266666667,4.1,2,0
0,42,0,0,0,-0.333333333,-0.266666667,1,34,-14.01333333,2,0,0,0,1.133333333,0,-1.006666667,-3.253333333,0,0,0,1.266666667,0,1,17,0,0,0,0,3,0,0,16669,4,0,0,1,3,7.133333333,2,355,1066,711,52,0,0,0,0,0,88.73333333,1.866666667,23.81333333,12.45333333,20.86666667,0,10.33333333,5.706666667,0.266666667,0,0,0.3,2,0
-0.133333333,0,0,0,-0.066666667,-12.46666667,-0.266666667,0,0,-9.626666667,0,0,0,0,-1.733333333,0,-3.493333333,-14.73333333,0,0,0,-82.33333333,0,0,17,0,0,0,0,0,0,0,12803,0,0,0,1,3,-10.53333333,0,-380,306,686,48,0,0,-0.333333333,0,0.133333333,82.33333333,1.733333333,9.626666667,14.73333333,10.53333333,0.066666667,12.46666667,3.493333333,0.266666667,0,0.333333333,0.2,2,0
0,42,0,0,-0.133333333,2.2,-0.066666667,1,35,9.786666667,1,0,0,2,2.2,-0.2,-0.073333333,-6.893333333,1,0,0,48.4,1,0,17,0,0,0,0,4,0,0,32191,1,0,0,1,3,-3.266666667,2,20794,22328,1534,51,0,0,-0.066666667,0.2,0,31.6,0.8,7.413333333,10.09333333,7.266666667,0.133333333,6.8,2.473333333,0.066666667,0,0.066666667,0.6,2,0
0,6,0,0,0,24.06666667,-0.266666667,0,5,6.64,0,0,0,0,-0.466666667,0.933333333,6.6,30.61333333,1,0,0,-16,0,0,17,0,0,0,0,1,0,0,24350,0,0,1,1,3,28.4,5,-619,526,1145,55,0,0,0,0.066666667,0,36,0.466666667,4.26,5.386666667,13.6,0,2.933333333,2.3,0.266666667,0,0,0.4,2,0
0,69,0,0,-0.066666667,-2.066666667,-0.266666667,2,60,-4.846666667,0,0,0,2,0.2,-0.133333333,-1.173333333,-7.68,0,0,0,21.53333333,0,0,16,0,0,0,0,2,0,0,102391,0,1,1,1,3,1.2,2,10063,11972,1909,48,1,0,-0.133333333,0.133333333,0,68.46666667,0.8,7.146666667,14.68,4.8,0.066666667,12.06666667,2.673333333,0.266666667,0,0.133333333,1.7,2,0
-0.066666667,33,0,1,-0.266666667,-7.6,-0.066666667,2,19,9,0,0,0,1,0.866666667,-0.133333333,2.566666667,2.48,2,0,0,24.46666667,2,0,13,0,0,0,0,2,0,0,144835,3,0,0,2,1,14.13333333,2,-5151,1505,6656,59,1,0,-0.066666667,0.133333333,0.066666667,65.53333333,1.133333333,13,12.52,27.86666667,0.266666667,7.6,5.333333333,0.066666667,0,0.066666667,2.5,2,0
0.933333333,37,0,0,0,12.13333333,-0.066666667,2,30,7.96,2,0,0,0,-0.133333333,0,3.02,21.22666667,1,0,0,30.73333333,0,0,5,0,0,0,0,4,0,0,100002,4,1,0,1,3,0.933333333,5,2939,7037,4098,43,1,0,-0.066666667,0,0.066666667,59.26666667,1.133333333,4.54,15.17333333,1.066666667,0,9.866666667,2.08,0.066666667,0,0.066666667,1.7,2,0
-0.133333333,70,0,0,0,7.066666667,-0.133333333,5,55,-5.846666667,0,0,0,0,0.2,0,-0.113333333,7.293333333,0,0,0,38.4,0,0,5,0,0,0,0,6,-0.066666667,0,15159,0,1,0,1,3,-2.733333333,2,3,417,414,49,1,0,-0.2,0,0.133333333,51.6,0.8,7.546666667,7.906666667,2.733333333,0,6.933333333,1.813333333,0.133333333,0.066666667,0.2,0.3,2,0
-0.133333333,45,0,0,0,6.6,-0.266666667,2,39,6.826666667,1,0,0,0,2.133333333,0,1.4,6.013333333,1,0,0,4.333333333,0,0,3,0,0,0,0,2,0,0,17972,1,2,0,1,3,1.266666667,1,957,1373,416,47,0,0,-0.133333333,0,0.133333333,52.66666667,0.866666667,6.473333333,8.986666667,6.733333333,0,6.4,2.2,0.266666667,0,0.133333333,0.3,2,0
0,43,0,0,-0.2,-3.133333333,-0.266666667,8,30,-2.853333333,1,0,0,2,-0.2,-0.066666667,-1.686666667,-9.013333333,0,0,0,0,0,0,6,0,0,0,0,6,0,0,282419,0,2,0,1,2,-5,2,-17777,2443,20220,46,1,0,0,0.066666667,0,90,1.2,3.053333333,25.81333333,7,0.2,18.13333333,3.586666667,0.266666667,0,0,4.8,2,0
0,30,0,0,0,3.866666667,0,5,22,5.413333333,0,0,0,2,0.666666667,0,0.866666667,3.52,0,0,0,68.13333333,0,1,6,0,0,0,0,9,0,0,9209,2,0,0,1,2,-0.4,1,-611,213,824,43,1,0,0.933333333,0,0,21.86666667,0.333333333,3.886666667,3.08,0.4,0,3.133333333,0.733333333,0,0,0.066666667,0.2,2,0
0,28,0,0,0,2.266666667,0,9,19,-0.96,1,0,0,1,0.666666667,0,1.433333333,15.13333333,0,0,0,64.53333333,0,0,7,0,0,0,0,3,0,0,5454,2,0,0,1,3,0,1,108,226,118,42,1,0,0.866666667,0,0,25.46666667,0.333333333,2.16,6.466666667,0,0,3.733333333,0.866666667,0,0,0.133333333,0.1,2,0
0,74,0,0,0,1.8,0,1,65,6.9,2,0,0,1,1.2,0,2.006666667,7.04,0,0,0,47.13333333,0,1,14,0,0,0,0,7,0,0,107496,5,0,0,2,2,6.4,2,-2913,1156,4069,45,0,0,-0.133333333,0,0,42.86666667,0.8,4.2,8.16,1.6,0,7.2,1.393333333,0,0,0.133333333,1.8,2,0
0,0,0,0,-0.066666667,-14.6,-0.466666667,0,0,-16.66,0,0,0,0,-0.733333333,-0.066666667,-3.78,-18.2,0,0,0,-80.6,0,0,20,0,0,0,0,0,0,0,490907,0,0,0,1,2,-3,0,-13857,5490,19347,49,0,0,-0.133333333,0.066666667,0,80.6,0.733333333,16.66,18.2,3,0.066666667,14.6,3.78,0.466666667,0,0.133333333,8.2,2,0
0,0,0,0,0,-7.866666667,-0.133333333,0,0,-1.393333333,0,0,0,0,-0.733333333,0,-1.326666667,-10.08,0,0,0,-42,0,0,17,0,0,0,0,0,0,0,14409,0,0,0,1,3,-1.8,0,-261,44,305,46,0,0,-0.133333333,0,0,42,0.733333333,1.393333333,10.08,1.8,0,7.866666667,1.326666667,0.133333333,0,0.133333333,0.2,2,0
0,26,0,0,0,1.066666667,0,5,23,8.813333333,1,0,0,2,0.2,0,3.106666667,18.90666667,1,0,0,45.2,0,0,7,0,0,0,0,4,0,0,1489,1,0,0,1,3,3.066666667,1,-22,38,60,47,1,0,0.8,0,0,44.8,0.8,5.086666667,5.893333333,4.933333333,0,3.933333333,1.593333333,0,0,0.2,0,2,0
0,0,0,0,0,-12.13333333,0,0,0,-13.93333333,0,0,0,0,-1.933333333,-0.333333333,-5.28,-17.94666667,0,0,0,-67.73333333,0,0,11,0,0,0,0,0,0,0,264835,0,0,0,1,1,-21.13333333,0,-30067,8003,38070,59,1,0,-0.133333333,0.333333333,0,67.73333333,1.933333333,13.93333333,17.94666667,21.13333333,0,12.13333333,5.28,0,0,0.133333333,4.5,2,0
-0.133333333,19,0,0,-0.133333333,-2.933333333,-0.266666667,0,15,-10.90666667,1,0,0,0,-0.333333333,0,-1.486666667,-4.773333333,0,0,0,-19.2,0,0,15,0,0,0,0,2,0,0,16943,0,0,0,1,1,0.733333333,1,1841,3029,1188,59,1,0,-0.133333333,0,0.133333333,40.2,0.333333333,14.10666667,6.573333333,3.266666667,0.133333333,6.933333333,2.386666667,0.266666667,0,0.133333333,0.3,2,0
0,26,0,0,0,10.06666667,0,0,14,0,0,0,0,0,0.266666667,0,1.94,19.14666667,0,0,0,54,0,0,11,0,0,0,0,10,0,4,12306,0,0,0,1,1,0,3,630,970,340,44,1,0,0,0,0,36,0.733333333,0,11.65333333,0,0,6.933333333,1.16,0,0,0,0.2,2,0
0,15,0,0,0,1.866666667,0,0,13,0.56,0,0,0,0,0,0,0.56,3.173333333,0,0,0,35.46666667,0,0,13,0,0,0,0,4,0,0,3654,4,1,0,2,1,1.866666667,1,-49,35,84,44,1,0,0,0,0,2.533333333,0,0.04,0.226666667,0.133333333,0,0.133333333,0.04,0,0,0,0.1,2,0
0,14,0,0,0,4.133333333,-0.133333333,1,7,2.233333333,1,0,0,2,1.266666667,-0.066666667,0.813333333,3.346666667,1,0,0,32,0,1,13,0,0,0,0,2,0,0,226442,1,2,1,2,1,2.8,2,-1349,15922,17271,46,1,0,-0.133333333,0.066666667,0,42,0.733333333,12.46666667,6.253333333,15.2,0,4.866666667,3.386666667,0.133333333,0,0.133333333,3.8,2,0
-0.066666667,0,0,0,-0.133333333,-8.266666667,-0.133333333,0,0,-5.006666667,0,0,0,0,-0.533333333,-0.066666667,-2.566666667,-9.946666667,0,0,0,-42,0,0,14,0,0,0,0,0,0,0,52574,0,0,0,2,2,-10.73333333,0,-3909,33,3942,54,0,0,-0.066666667,0.066666667,0.066666667,42,0.533333333,5.006666667,9.946666667,10.73333333,0.133333333,8.266666667,2.566666667,0.133333333,0,0.066666667,0.9,1,0
-0.2,36,0,0,0,3.6,0,0,26,1.226666667,2,0,0,0,0.2,-0.066666667,-0.8,-2.786666667,0,0,0,19.33333333,0,1,14,0,0,0,0,6,0,0,67932,1,0,0,2,2,-6.666666667,2,-2611,2677,5288,55,0,0,0,0.066666667,0.2,44.66666667,0.8,9.673333333,9.786666667,14.66666667,0,8.4,3.4,0,0,0,1.2,1,0
-0.066666667,34,0,1,-0.266666667,-4.466666667,0,1,25,1.28,0,0,0,0,0.066666667,-0.133333333,-1.186666667,-2.64,1,0,0,-1.866666667,1,0,14,0,0,0,0,5,0,0,299550,0,1,1,2,2,-10.33333333,1,-6207,3510,9717,67,0,0,0,0.133333333,0.066666667,46.86666667,0.933333333,13.62,10.84,19.33333333,0.266666667,8.466666667,4.386666667,0,0,0,5.1,1,0
0.666666667,9,0,0,-0.666666667,-5.933333333,-0.133333333,0,6,-11.92666667,1,0,0,1,0.2,-0.4,-0.433333333,13.30666667,0,0,0,-39.33333333,1,0,14,0,0,0,0,2,0,0,524253,1,0,0,2,2,-6.066666667,4,-27113,31123,58236,96,0,0,-0.066666667,0.4,0.333333333,64.33333333,0.8,12.62666667,23.89333333,33.06666667,0.666666667,15.93333333,6.933333333,0.133333333,0,0.066666667,9.2,1,0
0,0,0,0,0,1.466666667,0,1,0,-0.026666667,0,0,0,0,-0.2,0,-0.133333333,-1.293333333,0,0,0,-5.066666667,0,0,10,0,0,0,0,0,0,0,7571,0,0,0,1,2,0,1,23,139,116,43,1,0,0,0,0,6.066666667,0.2,0.026666667,2.293333333,0,0,1.533333333,0.233333333,0,0,0,0.1,1,0
0,2,0,0,0,-0.866666667,0,0,2,0.153333333,0,0,0,0,-0.2,0,-0.04,-0.026666667,0,0,0,0.8,0,0,10,0,0,0,0,1,0,0,12418,0,0,0,1,2,-0.266666667,0,-77,210,287,49,1,0,0.933333333,0,0,2.2,0.2,0.146666667,0.026666667,0.266666667,0,0.866666667,0.04,0,0,0.066666667,0.2,1,0
0,0,0,0,0,-6.333333333,-0.133333333,0,0,-2.26,0,0,0,0,-0.933333333,0,-1.146666667,-8.466666667,0,0,0,-51.53333333,0,0,7,0,0,0,0,0,-0.066666667,0,231036,0,0,0,1,3,-0.733333333,0,-9960,90,10050,44,1,0,-0.2,0,0,51.53333333,0.933333333,2.26,8.466666667,0.733333333,0,6.333333333,1.146666667,0.133333333,0.066666667,0.2,3.9,1,0
0,8,0,0,1.266666667,10.53333333,-0.133333333,0,4,-4.453333333,0,0,0,1,-1,0.466666667,0.7,10.41333333,0,0,0,-35.13333333,0,0,7,0,0,0,0,0,0,0,355998,1,0,1,1,3,0.066666667,7,-21044,17654,38698,67,1,0,-0.133333333,0.533333333,0,69.13333333,1,5.753333333,18.78666667,22.93333333,0.733333333,13.46666667,4.7,0.133333333,0,0.133333333,5.8,1,0
0,0,0,0,0,-1.6,-0.066666667,0,0,-4.146666667,0,0,0,0,-0.2,0,-1.066666667,-1.133333333,0,0,0,-13.86666667,0,0,7,0,0,0,0,0,0,0,5958,0,0,0,1,3,-5.6,0,-40,94,134,53,1,0,-0.066666667,0,0,13.86666667,0.2,4.146666667,1.133333333,5.6,0,1.6,1.066666667,0.066666667,0,0.066666667,0.1,1,0
0,0,0,0,0,-5.533333333,-0.066666667,0,0,-4.573333333,0,0,0,0,-1.333333333,-0.066666667,-1.953333333,-5.44,0,0,0,-44.86666667,0,0,12,0,0,0,0,0,0,0,8546,0,0,0,3,1,-9.533333333,0,-110,52,162,53,1,0,-0.133333333,0.066666667,0,44.86666667,1.333333333,4.573333333,5.44,9.533333333,0,5.533333333,1.953333333,0.066666667,0,0.133333333,0.1,1,0
-0.066666667,6,0,0,-0.133333333,-3.133333333,-0.2,0,5,-6.52,0,0,0,0,-0.4,-0.066666667,-2.046666667,-6.946666667,0,0,0,-54.73333333,0,0,12,0,0,0,0,1,0,0,51555,0,1,0,3,1,-7.066666667,1,-4363,508,4871,50,1,0,-0.066666667,0.066666667,0.066666667,73.73333333,1.4,7.12,9.346666667,7.066666667,0.133333333,8.133333333,2.346666667,0.2,0,0.066666667,0.9,1,0
0,27,0,1,0,-13.33333333,-0.133333333,0,23,-11.35333333,1,0,0,2,1.466666667,0,0.073333333,-0.466666667,0,0,0,-3.2,0,0,19,0,0,1,0,8,-0.066666667,0,5825,0,0,1,1,3,12.33333333,-1,-109,68,177,47,0,0,0.866666667,0,0,66.2,1.533333333,13.25333333,9.466666667,7.666666667,0,7.333333333,3.026666667,0.133333333,0.066666667,0.133333333,0.1,1,0
-0.066666667,18,0,0,-0.066666667,3.4,-0.066666667,2,13,5.793333333,1,0,0,2,1.533333333,-0.066666667,0.74,0.186666667,1,0,0,9.333333333,2,0,19,0,0,0,0,3,0,0,6242,1,2,0,1,3,0.733333333,2,592,727,135,50,0,0,-0.133333333,0.066666667,0.066666667,53.66666667,1.466666667,6.106666667,6.613333333,7.266666667,0.066666667,5.6,1.96,0.066666667,0,0.133333333,0.1,1,0
-0.2,0,0,0,-0.333333333,-10.93333333,-0.2,0,0,-9.18,0,0,0,0,-0.4,-0.2,-3.573333333,-13.09333333,0,0,0,-32.73333333,0,0,20,0,0,0,0,0,0,0,306061,0,0,0,1,2,-13.6,0,-134785,3169,137954,58,0,0,0,0.2,0.2,32.73333333,0.4,9.18,13.09333333,13.6,0.333333333,10.93333333,3.573333333,0.2,0,0,5,1,0
0,66,1,0,2.8,33.53333333,-0.066666667,4,58,6.88,3,0,0,1,1.866666667,0.8,4.986666667,38.25333333,1,0,0,76.26666667,0,0,20,0,0,0,0,4,0,0,32454,1,2,0,1,2,4.666666667,10,2964,3493,529,52,0,0,0,0.2,0,13.73333333,0.133333333,3.42,9.346666667,6.333333333,0.2,6.466666667,1.913333333,0.066666667,0,0,0.6,1,0
-0.266666667,6,0,0,-0.133333333,-9.2,-0.266666667,0,5,-10.06666667,0,0,0,1,-0.133333333,-0.066666667,-2.813333333,-8.973333333,0,0,0,-7.6,0,0,20,0,0,0,0,0,0,0,126304,0,0,1,1,2,-6,0,-770,3069,3839,77,0,0,0.933333333,0.066666667,0.266666667,32.6,0.133333333,11.86666667,8.973333333,20,0.133333333,7.2,4.013333333,0.266666667,0,0.066666667,2.1,1,0
-0.066666667,78,0,0,-0.4,-4.8,-0.333333333,2,63,17.02666667,1,0,0,1,1.666666667,-0.066666667,0.293333333,-1.76,2,0,0,0,0,0,3,0,0,0,0,6,0,0,234661,3,0,0,1,3,-12.66666667,1,6477,10823,4346,54,0,0,-0.133333333,0.066666667,0.066666667,90,1.333333333,12.27333333,16.16,14.66666667,0.4,16.8,4.306666667,0.333333333,0,0.133333333,4,1,0
0,80,0,0,-0.4,-3.533333333,-0.333333333,3,74,8.513333333,0,0,0,0,1.666666667,0,1.26,5.106666667,1,0,0,0,0,0,3,0,0,0,0,7,0,0,80358,0,0,0,1,3,-0.866666667,1,1601,2556,955,49,0,0,-0.133333333,0,0,90,1.333333333,4.786666667,19.69333333,0.866666667,0.4,19.53333333,2.54,0.333333333,0,0.133333333,1.4,1,0
-0.066666667,39,0,0,-0.6,-7.133333333,-0.333333333,2,32,-3.353333333,1,0,0,1,1.8,0,-0.84,-6.693333333,0,0,0,7.066666667,0,0,3,0,0,0,0,7,-0.066666667,0,1680096,3,0,0,1,3,1.666666667,1,61417,69386,7969,42,0,0,-0.066666667,0,0.066666667,82.93333333,1.2,7.253333333,22.69333333,4.333333333,0.6,17.13333333,3.44,0.333333333,0.066666667,0.066666667,28.5,1,0
0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,3,0,0,0,0,0,0,0,41702,0,0,0,1,3,0,0,-744,556,1300,43,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.7,1,0
0.8,33,0,0,-0.2,2,-0.333333333,0,27,35.78666667,2,0,0,4,1.866666667,-0.2,1.926666667,-5.133333333,4,0,0,12,0,3,3,0,0,0,0,0,0,0,829626,10,0,0,1,3,-11.6,4,-18732,16247,34979,67,0,0,0.733333333,0.2,0.2,78,1.133333333,19.21333333,14.93333333,29.6,0.2,9,6.373333333,0.333333333,0,0.266666667,14,1,0
0,28,0,0,-0.466666667,-1.866666667,-0.266666667,0,22,9.333333333,0,0,0,0,-0.133333333,0,2.38,14.42666667,1,0,0,0,0,0,15,0,0,0,0,8,0,4,932329,0,0,0,1,1,0,3,13887,23834,9947,50,1,0,-0.066666667,0,0,90,1.133333333,0.666666667,23.57333333,0,0.466666667,18.86666667,2.42,0.266666667,0,0.066666667,15.8,1,0
-0.133333333,0,0,0,-0.733333333,-16.66666667,-0.266666667,0,0,-4.08,0,0,0,0,-0.8,-0.066666667,-3.766666667,-19.89333333,0,0,0,-72,0,0,15,0,0,0,0,0,0,0,273872,0,0,0,1,1,-13.53333333,0,32467,38358,5891,50,1,0,0,0.066666667,0.133333333,72,0.8,4.08,19.89333333,13.53333333,0.733333333,16.66666667,3.766666667,0.266666667,0,0,4.7,1,0
-0.066666667,36,0,0,0,6.8,0,1,32,10.4,3,0,0,4,0.866666667,0,1.686666667,4.44,1,0,0,60.26666667,0,0,15,0,0,0,0,7,0,0,5861,3,1,1,1,1,2.533333333,2,364,476,112,51,1,0,0,0,0.066666667,16.73333333,0.133333333,4.8,3.76,2.466666667,0,3.2,1.113333333,0,0,0,0.1,1,0
0,5,0,0,-0.133333333,-2.4,0,0,4,-0.88,0,0,0,0,-0.466666667,-0.133333333,0.52,-5.946666667,0,0,0,-12.4,0,0,15,0,0,0,0,0,0,0,43111,0,0,0,1,1,13.86666667,1,-1038,1205,2243,53,1,0,-0.066666667,0.133333333,0,24.4,0.466666667,1.88,5.946666667,10.13333333,0.133333333,5.4,1.78,0,0,0.066666667,0.7,1,0
-0.133333333,10,0,1,0,-5.6,0,0,9,-3.086666667,0,0,0,0,0.333333333,-0.133333333,2.293333333,-8.4,0,0,0,29.13333333,0,0,15,0,0,0,0,3,0,0,107371,1,0,2,1,1,34.33333333,2,-2730,510,3240,66,1,0,-0.066666667,0.133333333,0.133333333,38.86666667,0.666666667,5.886666667,8.8,18.66666667,0,6.6,3.306666667,0,0,0.066666667,1.8,1,0
-0.066666667,29,1,0,0,0.466666667,0,0,24,9.706666667,0,0,0,0,-0.066666667,0,2.6,0.733333333,2,0,0,1.2,0,0,11,0,0,0,0,8,0,0,35635,2,1,1,1,1,15.46666667,1,113,1142,1029,48,1,0,0,0,0.066666667,43.8,1.066666667,14.59333333,7.866666667,2.533333333,0,8.533333333,2.5,0,0,0,0.6,1,0
0,44,1,0,0,2.933333333,-0.2,1,36,23.34,0,0,0,1,0.8,0,6.38,6.04,2,0,0,22.13333333,0,2,2,0,0,0,0,2,0,0,4483,1,0,1,1,2,34.2,1,-119,98,217,44,0,0,-0.066666667,0,0,67.86666667,1.2,11.96,8.56,4.8,0,11.06666667,2.52,0.2,0,0.066666667,0.1,1,0
-0.066666667,80,0,0,-0.2,6,-0.2,2,73,7.52,0,0,0,0,1,0,1.1,4.546666667,1,0,0,26.8,0,0,2,0,0,0,0,11,-0.066666667,0,28290,0,0,0,1,2,-1.6,2,1688,3741,2053,44,0,0,-0.066666667,0,0.066666667,63.2,1,8.98,12.45333333,1.6,0.2,11,2.3,0.2,0.066666667,0.066666667,0.5,1,0
0,52,0,0,0,8.533333333,-0.2,0,48,12.22,3,0,0,0,0.866666667,-0.066666667,6.166666667,2.88,1,0,0,32.86666667,0,0,2,0,0,0,0,9,0,0,7177,5,1,2,1,2,46.33333333,2,-331,540,871,48,0,0,0,0.066666667,0,57.13333333,1.133333333,5.98,6.72,19.66666667,0,5.466666667,3.233333333,0.2,0,0,0.1,1,0
0,47,0,0,0.8,4.333333333,-0.333333333,1,31,0,0,0,0,0,-0.2,0,2.113333333,21.54666667,0,0,0,0,0,0,9,0,0,0,0,12,0,6,300557,0,0,0,1,1,-0.266666667,5,-1086,3062,4148,50,0,0,-0.066666667,0,0,90,1.2,0,20.65333333,0.266666667,0.2,17.66666667,2.086666667,0.333333333,0,0.066666667,5.1,1,0
0,32,0,0,-0.133333333,-2.866666667,-0.266666667,8,21,-1.3,0,0,0,1,0.133333333,0,3.293333333,2.053333333,0,0,0,27.33333333,0,0,9,0,0,0,0,1,-0.133333333,0,53582,0,0,1,1,1,32.13333333,2,2515,3361,846,45,0,0,-0.066666667,0,0,62.66666667,0.866666667,1.6,12.54666667,6.866666667,0.133333333,10.86666667,2.106666667,0.266666667,0.133333333,0.066666667,0.9,1,0
-0.133333333,33,0,0,-0.333333333,-7.266666667,-0.333333333,4,12,-4,0,0,0,0,-0.2,0,-1.206666667,-0.306666667,1,0,0,0,0,1,9,0,0,0,0,3,0,0,214648,1,0,1,1,1,-7.6,2,6652,13617,6965,52,0,0,-0.066666667,0,0.133333333,90,1.2,18.8,17.50666667,8.6,0.333333333,16.26666667,4.506666667,0.333333333,0,0.066666667,3.6,1,0
-0.2,0,0,0,-0.6,-16,-0.333333333,0,0,-9.82,0,0,0,0,-1,-0.066666667,-3.713333333,-18.24,0,0,0,-70.2,0,0,9,0,0,0,0,0,0,0,392972,0,0,0,1,1,-9.133333333,0,40915,47753,6838,51,0,0,-0.133333333,0.066666667,0.2,70.2,1,9.82,18.24,9.133333333,0.6,16,3.713333333,0.333333333,0,0.133333333,6.6,1,0
0,0,0,0,0,-8.533333333,-0.266666667,0,0,-0.846666667,0,0,0,0,-0.333333333,0,-1.1,-6.613333333,0,0,0,-40.06666667,0,0,9,0,0,0,0,0,0,0,20810,0,0,0,1,1,-3.533333333,0,1393,1851,458,48,0,0,-0.066666667,0,0,40.06666667,0.333333333,0.846666667,6.613333333,3.533333333,0,8.533333333,1.1,0.266666667,0,0.066666667,0.3,1,0
-0.066666667,9,0,0,-0.133333333,-6.266666667,-0.266666667,1,9,5.626666667,0,0,0,1,-0.6,-0.133333333,1.186666667,-5.013333333,0,0,0,-16.8,0,0,9,0,0,0,0,1,0,0,74346,1,0,0,1,1,10.73333333,1,-2894,2944,5838,54,0,0,-0.066666667,0.133333333,0.066666667,51.8,0.6,6.673333333,10.21333333,14.26666667,0.133333333,7.266666667,3.113333333,0.266666667,0,0.066666667,1.2,1,0
0,7,0,0,0,0.133333333,0,1,4,-0.566666667,0,0,0,0,-0.2,0,0.086666667,-0.853333333,0,0,0,7.733333333,0,0,9,0,0,0,0,2,0,0,2790,0,0,1,1,1,2.333333333,1,-18,28,46,47,0,0,0,0,0,11.26666667,0.2,0.766666667,1.653333333,1.666666667,0,1.866666667,0.413333333,0,0,0,0,1,0
