assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,points_per_game,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,F_pts,in_dreamteam
-0.066666667,0,0,0,-0.133333333,-6.333333333,-0.066666667,0,0,-9.68,0,0,0,0,-0.6,-0.066666667,-2.173333333,-6.2,0,0,0,-36.06666667,0,0,1,0,0,0,0,0,0,0,65918,0,0,0,2,2,-5.8,0,-3102,819,3921,62,1,0,-0.066666667,0.066666667,0.066666667,2.4,36.06666667,0.6,9.68,6.2,5.8,0.133333333,6.333333333,2.173333333,0.066666667,0,0.066666667,1.1,13,1
-0.133333333,0,0,0,0,-9.8,-0.066666667,0,0,-13.40666667,0,0,0,0,-1.2,0,-2.653333333,-10.30666667,0,0,0,-60,0,0,1,0,0,0,0,0,0,0,67229,0,0,0,2,2,-2.8,0,-7792,380,8172,57,1,0,-0.333333333,0,0.133333333,1.9,60,1.2,13.40666667,10.30666667,2.8,0,9.8,2.653333333,0.066666667,0,0.333333333,1.1,12,1
-0.066666667,60,0,0,-0.6,-1.4,-0.2,3,44,17.60666667,2,0,0,1,-0.333333333,-0.333333333,0.853333333,-11.22666667,3,0,0,7.533333333,0,0,5,0,0,0,0,6,0,0,694223,1,1,0,1,3,2.266666667,2,279111,286094,6983,71,1,0,-0.2,0.333333333,0.066666667,4.4,82.46666667,1.333333333,29.69333333,26.02666667,19.73333333,0.6,17.4,7.546666667,0.2,0,0.2,12,12,1
-0.2,0,0,0,-0.866666667,-23.06666667,-0.6,0,0,-16.21333333,0,0,0,0,-0.266666667,0,-4.226666667,-17.53333333,0,0,0,-78,0,0,4,0,0,0,0,0,0,0,1907187,0,0,0,3,1,-8.4,0,-92037,26588,118625,65,0,0,0,0,0.2,6.5,78,0.266666667,16.21333333,17.53333333,8.4,0.866666667,23.06666667,4.226666667,0.6,0,0,31.7,11,1
-0.066666667,13,0,0,0.933333333,19.93333333,-0.266666667,0,12,-8.993333333,0,0,0,0,0.266666667,0.933333333,3.873333333,30.2,0,0,0,27.33333333,0,0,6,0,0,0,0,4,0,0,53071,2,0,0,1,2,17.93333333,8,-1369,117,1486,59,1,1,-0.2,0.066666667,0.066666667,2.4,59.66666667,0.733333333,11.19333333,7,17.06666667,0.066666667,6.066666667,3.526666667,0.266666667,0,0.2,0.9,11,1
0.8,62,1,0,1.8,14.53333333,-0.133333333,3,56,22.56,2,0,0,2,1.133333333,-0.066666667,5.286666667,16.45333333,2,0,0,19.86666667,0,0,14,0,0,0,0,9,0,0,139796,0,1,0,2,2,13.6,6,38347,40875,2528,49,0,0,0.733333333,0.066666667,0.2,2.7,70.13333333,0.866666667,7.24,15.34666667,5.4,0.2,14.46666667,2.813333333,0.133333333,0,0.266666667,2.7,11,1
-0.066666667,35,0,0,-0.133333333,-6.466666667,-0.333333333,0,27,6.146666667,0,0,0,2,1.733333333,-0.066666667,0.4,-12.30666667,1,0,0,-8.866666667,0,1,3,0,1,0,0,1,0,0,80455,2,1,0,1,3,10,2,28798,31219,2421,47,0,0,-0.133333333,0.066666667,0.066666667,2.9,80.86666667,1.266666667,14.55333333,12.50666667,12,0.133333333,11.46666667,3.9,0.333333333,0,0.133333333,1.4,10,0
-0.066666667,63,2,0,-0.2,-1.266666667,-0.266666667,1,46,36.00666667,0,0,0,1,0.2,0,5.42,4.066666667,4,0,0,18.73333333,0,5,15,0,0,0,0,7,0,0,197216,7,0,2,1,1,14.53333333,2,21770,25102,3332,49,1,0,-0.066666667,0,0.066666667,3.3,71.26666667,0.8,29.59333333,17.73333333,6.466666667,0.2,16.26666667,5.38,0.266666667,0,0.066666667,3.4,10,0
-0.066666667,17,0,0,-0.266666667,-3,-0.133333333,10,11,-1.526666667,2,0,0,2,1.333333333,-0.133333333,-2.366666667,-9.426666667,0,0,0,6,0,0,19,0,0,0,0,7,0,0,77491,0,1,0,1,3,-12.8,0,-562,2516,3078,45,0,0,0.866666667,0.133333333,0.066666667,3.1,84,1.666666667,1.626666667,27.22666667,12.8,0.266666667,15,4.166666667,0.133333333,0,0.133333333,1.3,9,0
-0.066666667,22,0,0,-0.2,-3.266666667,-0.066666667,2,14,3.946666667,2,0,0,3,1.733333333,-0.2,-2.533333333,-5.653333333,1,0,0,8.866666667,0,0,19,0,0,0,0,2,0,0,79940,1,0,0,1,3,-23.33333333,2,-5398,6907,12305,53,0,0,-0.133333333,0.2,0.066666667,3.4,63.13333333,1.266666667,10.75333333,11.25333333,23.33333333,0.2,9.266666667,4.533333333,0.066666667,0,0.133333333,1.3,9,0
0.6,50,1,0,-0.866666667,1.666666667,-0.333333333,1,39,32.50666667,2,0,0,0,1.333333333,-0.466666667,4.593333333,-1.893333333,6,0,0,19.86666667,0,0,20,0,0,0,0,4,0,0,2079731,2,0,2,1,2,15.06666667,5,-97961,47694,145655,110,0,0,-0.133333333,0.466666667,0.4,6.7,70.13333333,0.666666667,41.09333333,34.89333333,39.93333333,0.866666667,23.33333333,11.60666667,0.333333333,0,0.133333333,34.8,9,0
-0.133333333,54,0,0,0,-5.2,-0.466666667,2,48,-6.273333333,2,0,0,1,1.133333333,-0.066666667,-2.393333333,-8.64,1,0,0,-13.06666667,0,0,20,0,0,0,0,2,0,0,963782,2,0,1,1,2,-9.4,2,16843,31028,14185,49,0,0,-0.2,0.066666667,0.133333333,3,89.06666667,0.866666667,20.47333333,17.04,12.4,0,15.2,4.993333333,0.466666667,0,0.2,16.3,9,0
-0.2,18,0,0,1.4,14.73333333,-0.733333333,1,16,-7.44,1,0,0,1,-0.133333333,0.733333333,1.886666667,19.77333333,1,0,0,-50.06666667,0,0,4,0,0,0,0,1,0,0,989784,0,0,0,3,1,5.866666667,7,-36354,23186,59540,92,0,1,0,0.266666667,0.2,4.1,74.06666667,0.133333333,18.94,18.42666667,29.13333333,0.6,16.26666667,6.613333333,0.733333333,0,0,16.7,9,0
-0.066666667,5,1,0,-0.2,3.066666667,-0.2,4,2,-4.72,1,0,0,0,-1.066666667,-0.066666667,-1.953333333,1.906666667,1,0,0,-44.8,0,0,8,0,0,0,0,2,0,0,70473,0,1,0,1,1,-17,1,-4179,1070,5249,61,0,0,0,0.066666667,0.066666667,2.5,70.8,1.066666667,18.02,13.49333333,17,0.2,8.933333333,4.853333333,0.2,0,0,1.2,9,0
-0.066666667,0,0,0,0,-4.066666667,-0.066666667,0,0,-4.86,0,0,0,0,-0.4,0,-1.146666667,-6.04,0,0,0,-23.33333333,0,0,16,0,0,0,0,0,0,0,39081,0,0,0,1,3,-0.533333333,0,2132,2967,835,58,1,0,-0.066666667,0,0.066666667,2.6,23.33333333,0.4,4.86,6.04,0.533333333,0,4.066666667,1.146666667,0.066666667,0,0.066666667,0.7,9,0
-0.133333333,5,0,0,-0.333333333,-5.6,-0.133333333,1,4,2.72,0,0,0,0,0.266666667,-0.133333333,-2.6,-9.786666667,1,0,0,-31.73333333,0,0,16,0,0,0,0,0,0,0,199375,0,0,0,1,3,-18.6,1,20297,26057,5760,89,1,0,-0.066666667,0.133333333,0.133333333,3.9,42.73333333,0.733333333,7.38,12.98666667,18.6,0.333333333,9.6,3.9,0.133333333,0,0.066666667,3.3,9,0
-0.066666667,16,0,0,-0.266666667,-2.733333333,0.8,0,7,-0.1,0,0,0,1,-0.533333333,-0.2,-2.146666667,-8.146666667,0,0,0,30,0,0,5,0,0,0,0,1,0,0,116574,0,0,0,1,3,-11.53333333,2,49681,52048,2367,62,1,0,0,0.2,0.066666667,3.1,33,0.533333333,3.9,8.146666667,11.53333333,0.266666667,7.733333333,2.346666667,0.2,0,0,2.2,9,0
0,30,0,0,-0.066666667,4.333333333,-0.2,2,11,-2,0,0,0,0,0.6,0,1.853333333,20.78666667,0,0,0,0,0,0,13,0,0,0,0,8,0,5,233706,0,1,0,2,1,0,2,-8894,682,9576,45,1,0,0,0,0,2.9,90,1.4,2,20.41333333,0,0.066666667,16.66666667,2.246666667,0.2,0,0,3.9,9,1
-0.133333333,46,2,0,-0.2,9.333333333,0,0,37,28.64666667,0,1,0,0,1.533333333,0,4.173333333,3.266666667,3,0,0,61.66666667,1,1,14,0,0,0,0,2,0,0,37703,1,0,0,2,2,9.866666667,1,8782,10169,1387,49,0,0,0,0,0.133333333,3.4,28.33333333,0.466666667,9.953333333,4.333333333,4.133333333,0.2,5.666666667,1.826666667,0,0,0,0.9,8,0
-0.133333333,17,0,0,-0.133333333,-5.133333333,-0.2,8,11,-3.42,0,0,0,0,0.866666667,0,-0.1,-9.666666667,0,0,0,0,0,0,12,0,0,0,0,4,0,0,124660,0,0,0,3,1,12.33333333,1,-7496,350,7846,48,1,0,-0.133333333,0,0.133333333,2.2,90,2.133333333,3.52,26.86666667,4.666666667,0.133333333,16.13333333,3.5,0.2,0,0.133333333,2.1,8,0
0,26,0,0,-0.2,5.466666667,-0.133333333,1,7,0,0,0,0,0,1,0,3.4,34.34666667,0,0,0,0,0,0,19,0,0,0,0,11,0,8,334299,0,0,0,1,3,0,3,-5873,652,6525,45,0,0,-0.066666667,0,0,3.5,90,2,0,32.05333333,0,0.2,19.53333333,3.2,0.133333333,0,0.066666667,5.6,8,0
-0.133333333,67,1,0,-0.133333333,0.933333333,-0.466666667,9,56,3.326666667,1,0,0,0,1.133333333,0,0.853333333,10.09333333,1,0,0,0,0,2,20,0,0,0,0,3,0,0,586464,0,1,0,1,2,-5.133333333,1,1895,9760,7865,63,0,0,-0.066666667,0,0.133333333,4.1,90,0.866666667,18.67333333,21.50666667,5.133333333,0.133333333,23.06666667,4.546666667,0.466666667,0,0.066666667,9.9,8,0
0,0,0,0,0,-8.866666667,-0.133333333,0,0,-9.766666667,0,0,0,0,-0.8,0,-2.573333333,-10.37333333,0,0,0,-53.93333333,0,0,16,0,0,0,0,0,0,0,131855,0,0,0,1,3,-5.533333333,0,3039,5760,2721,56,1,0,-0.066666667,0,0,2.1,53.93333333,0.8,9.766666667,10.37333333,5.533333333,0,8.866666667,2.573333333,0.133333333,0,0.066666667,2.2,8,0
-0.266666667,34,1,1,0.533333333,16.8,-0.2,4,26,-4.353333333,0,0,0,0,0.6,0.933333333,12.70666667,28.94666667,1,0,0,0,0,0,13,0,0,0,0,7,0,0,82749,2,2,0,2,1,102.6,8,-5845,784,6629,59,1,0,-0.133333333,0.066666667,0.266666667,3.5,90,1.4,16.15333333,19.45333333,17.4,0.466666667,16.2,5.293333333,0.2,0,0.133333333,1.4,8,0
0,31,0,0,-0.533333333,-3.2,-0.2,3,24,-11.75333333,1,0,1,0,0.6,-0.333333333,-3.673333333,-10.48,0,0,0,5.4,0,0,13,0,0,0,0,5,0,0,925140,2,2,1,2,1,-14.8,2,-117928,10432,128360,63,1,0,-0.066666667,0.333333333,0,4.3,84.6,1.4,13.55333333,16.28,22.8,0.533333333,14.2,5.273333333,0.2,0,0.066666667,15.5,8,0
1.8,35,1,0,1.866666667,34.6,0.866666667,0,29,72.10666667,1,0,0,1,-0.733333333,0,12.1,35.16,6,0,0,20.73333333,0,2,5,0,0,0,0,1,0,0,8977,0,2,0,1,3,13.53333333,11,2743,2976,233,53,1,0,-0.4,0,0.2,2.1,54.26666667,0.733333333,23.49333333,11.24,8.466666667,0.133333333,8.4,4.3,0.133333333,0,0.4,0.3,8,0
0,32,0,0,-0.066666667,12.66666667,0,1,23,0,0,0,0,0,1.266666667,0,1.113333333,10.74666667,0,0,0,39,0,0,14,0,0,0,0,12,0,5,103367,0,0,0,2,2,0,2,1130,3448,2318,48,0,0,0,0,0,2.4,51,0.733333333,0,13.85333333,0,0.066666667,9.333333333,1.386666667,0,0,0,1.8,7,0
0,19,0,0,-0.333333333,0.066666667,-0.266666667,1,16,0,0,0,0,0,0.266666667,0,0.826666667,8.52,0,0,0,24,0,0,16,0,0,0,0,5,0,4,250415,0,0,0,1,3,0,3,3650,7324,3674,54,1,0,0,0,0,4.3,66,0.733333333,0,19.68,0,0.333333333,14.93333333,1.973333333,0.266666667,0,0,4.2,7,0
0,0,0,0,-0.2,-8.4,-0.066666667,0,0,-2.22,0,0,0,0,-0.733333333,-0.066666667,-1.873333333,-12.89333333,0,0,0,-44.6,0,0,16,0,0,0,0,0,-0.066666667,0,255477,0,0,0,1,3,-3.666666667,0,-3340,742,4082,59,1,0,0,0.066666667,0,2.6,44.6,0.733333333,2.22,12.89333333,3.666666667,0.2,8.4,1.873333333,0.066666667,0.066666667,0,4.3,7,0
-0.066666667,33,0,0,2.266666667,11,-0.266666667,1,23,-3.573333333,2,0,0,0,0.133333333,0.533333333,10.94,17.25333333,0,0,0,16.33333333,0,0,15,0,0,0,0,4,-0.066666667,0,1847687,6,2,1,1,1,95.26666667,10,60372,102439,42067,70,1,0,-0.066666667,0.466666667,0.066666667,5.7,73.66666667,0.866666667,8.973333333,23.14666667,35.73333333,0.733333333,13,6.76,0.266666667,0.066666667,0.066666667,31.5,7,0
0.8,29,1,0,-0.6,7.2,-0.266666667,6,18,-7.233333333,2,0,0,1,-0.2,-0.133333333,-1.066666667,8.026666667,1,0,0,2.733333333,0,0,6,0,0,0,0,4,0,0,1036181,3,2,0,1,2,-11.73333333,5,11223,37080,25857,49,1,0,-0.066666667,0.133333333,0.2,4.5,87.26666667,1.2,18.63333333,23.37333333,19.73333333,0.6,17.8,6.166666667,0.266666667,0,0.066666667,18,7,0
0,24,0,0,-0.4,5.666666667,-0.2,0,5,-0.673333333,0,0,1,0,0.866666667,0,1.453333333,15.12,0,0,0,0,0,0,12,0,0,0,0,18,0,8,512418,0,0,0,3,1,0,3,-14908,3398,18306,45,1,0,0,0,0,3.9,90,2.133333333,0.673333333,34.88,0,0.4,21.33333333,3.546666667,0.2,0,0,8.7,7,0
0,33,0,0,-0.2,-6.466666667,-0.466666667,1,30,-0.006666667,0,0,0,0,1.133333333,0,-1.346666667,-13.17333333,0,0,0,0,0,0,20,0,0,0,0,5,0,0,331769,0,0,0,1,2,0,1,4585,10413,5828,55,0,0,0,0,0,4.3,90,0.866666667,0.006666667,18.57333333,0,0.2,19.46666667,1.846666667,0.466666667,0,0,5.6,7,0
-0.266666667,34,0,0,-0.2,-13.8,-0.133333333,1,26,-8.726666667,1,0,0,2,0.733333333,0,-1.206666667,-14.56,0,0,0,3,0,0,14,0,0,0,0,2,0,0,614095,1,0,1,2,2,11.93333333,0,-7265,14032,21297,54,0,0,0.8,0,0.266666667,2.8,87,1.266666667,11.52666667,14.56,18.06666667,0.2,15.8,4.406666667,0.133333333,0,0.2,10.7,6,0
0,57,0,0,0,11.8,0,7,52,-0.453333333,0,0,0,1,1.066666667,0,0.853333333,9.986666667,0,0,0,39.46666667,0,0,14,0,0,0,0,3,0,0,65200,0,2,0,2,2,-0.733333333,1,57,682,625,51,0,0,-0.266666667,0,0,0.9,50.53333333,0.933333333,0.853333333,9.813333333,0.733333333,0,7.2,1.146666667,0,0,0.266666667,1.1,6,0
0,18,0,0,-0.066666667,-2.866666667,-0.133333333,2,12,-2.966666667,1,0,0,0,1.133333333,0,-1.26,-10.46666667,0,0,0,12,0,1,12,0,0,0,0,7,0,0,16360,1,0,0,3,1,1,1,-935,132,1067,44,1,0,-0.066666667,0,0,1.7,78,1.866666667,7.666666667,16.86666667,1,0.066666667,12.86666667,2.56,0.133333333,0,0.066666667,0.3,6,0
0,18,0,0,0,13.2,-0.2,4,12,-6.186666667,2,0,0,4,1.2,0.933333333,5.046666667,29.6,0,0,0,7.2,0,0,12,0,0,0,0,3,0,0,23478,0,0,0,3,1,26.86666667,7,-419,225,644,46,1,0,-0.2,0.066666667,0,2.4,82.8,1.8,8.486666667,12.8,6.133333333,0,11.8,2.753333333,0.2,0,0.2,0.4,6,0
-0.066666667,26,0,0,0,-8.333333333,-0.133333333,1,18,-5.253333333,0,0,0,0,1,0,-1.846666667,-11.66666667,0,0,0,0,0,0,19,0,0,0,0,4,0,0,7329,1,0,0,1,3,-1.8,1,-84,110,194,44,0,0,0,0,0.066666667,2,90,2,6.053333333,18.46666667,1.8,0,14.33333333,2.646666667,0.133333333,0,0,0.1,6,0
-0.466666667,65,0,0,-0.933333333,-9.933333333,-0.466666667,3,56,-0.053333333,0,0,0,2,1.133333333,-0.066666667,-2.226666667,-7.226666667,1,0,0,0.866666667,0,0,20,0,0,0,0,11,0,0,2834411,1,3,0,1,2,-14.73333333,0,-12260,22789,35049,71,0,0,0.866666667,0.066666667,0.466666667,6.2,89.13333333,0.866666667,17.85333333,20.62666667,14.73333333,0.933333333,24.93333333,5.326666667,0.466666667,0,0.133333333,47.6,6,0
-0.066666667,103,0,0,-0.4,-7.333333333,-0.466666667,5,95,-1.726666667,0,0,0,1,1.133333333,-0.066666667,-1.046666667,-3.6,0,0,0,1.466666667,0,0,20,0,0,0,0,10,0,0,311938,0,0,2,1,2,-5,1,5994,14364,8370,60,0,0,-0.2,0.066666667,0.066666667,4.4,88.53333333,0.866666667,5.726666667,19.6,13,0.4,21.33333333,3.846666667,0.466666667,0,0.2,5.2,6,0
0,16,0,0,0,-4.733333333,-0.066666667,0,14,-1.68,0,0,0,0,-0.533333333,-0.066666667,-0.64,-4.013333333,0,0,0,-21,0,0,3,0,0,0,0,1,0,0,123405,3,0,0,1,3,-0.8,1,-3381,167,3548,44,0,0,-0.066666667,0.066666667,0,2,38,0.533333333,4.88,6.613333333,8.8,0,4.733333333,2.04,0.066666667,0,0.066666667,2.1,6,0
0,102,0,0,-0.2,8.266666667,-0.066666667,3,84,0.313333333,1,0,0,1,0.866666667,-0.066666667,1.34,9.986666667,0,0,0,77.66666667,0,0,4,0,0,0,0,5,0,0,12066,1,1,0,3,1,2.6,2,-206,88,294,49,0,0,0,0.066666667,0,3.1,12.33333333,0.133333333,0.386666667,4.813333333,1.4,0.2,4.733333333,0.66,0.066666667,0,0,0.2,6,0
0.866666667,102,1,0,-0.533333333,5,-0.533333333,11,90,8.906666667,0,0,0,0,0.6,0,6.293333333,22.58666667,1,0,0,2.4,0,0,4,0,0,0,0,3,0,0,1107110,0,0,1,3,1,31.26666667,5,60561,68520,7959,60,0,0,-0.066666667,0,0.133333333,4.9,87.6,0.4,1.893333333,24.41333333,9.733333333,0.533333333,23,3.606666667,0.533333333,0,0.066666667,19.1,6,0
-0.066666667,3,0,0,-0.533333333,-6.8,-0.133333333,0,1,-11.21333333,1,0,0,0,-0.4,-0.333333333,-5.24,-14.12,0,0,0,-39.86666667,0,0,1,0,0,0,0,0,0,0,261849,0,0,0,2,2,-27.46666667,1,-557,5026,5583,107,1,0,-0.066666667,0.333333333,0.066666667,3.9,66.86666667,1.4,11.51333333,15.32,29.46666667,0.533333333,10.8,5.64,0.133333333,0,0.066666667,4.4,6,0
0,73,0,0,-0.133333333,-0.466666667,-0.333333333,10,64,-1.926666667,0,0,0,0,0.266666667,0,1.926666667,11.98666667,0,0,0,12.66666667,0,0,16,0,0,0,0,6,0,0,180005,0,0,0,1,3,9.466666667,2,5838,10932,5094,59,1,0,-0.066666667,0,0,3.4,77.33333333,0.733333333,2.426666667,17.81333333,7.533333333,0.133333333,17.46666667,2.773333333,0.333333333,0,0.066666667,3,6,0
0,36,0,0,-0.2,1.866666667,-0.6,1,31,0,0,0,0,0,0.6,0,1.933333333,19.09333333,0,0,0,0,0,0,4,0,0,0,0,10,0,5,1223672,0,0,0,3,1,0,3,22264,29617,7353,57,0,0,0,0,0,5,90,0.4,0,18.70666667,0,0.2,21.13333333,1.866666667,0.6,0,0,20.8,6,0
0,44,0,0,0.866666667,5.933333333,-0.133333333,8,32,-2.9,0,0,0,1,0.666666667,0.866666667,2.213333333,18.93333333,0,0,0,1.333333333,0,0,14,0,0,0,0,3,0,0,76706,0,1,0,2,2,6,7,-1888,919,2807,54,0,0,0.733333333,0.133333333,0,2.8,88.66666667,1.333333333,3.3,28.46666667,11,0.133333333,17.06666667,4.286666667,0.133333333,0,0.266666667,1.4,5,0
-0.2,26,0,1,-1.066666667,-24.2,-0.2,1,24,-8.62,0,0,0,0,0.933333333,-0.666666667,-3.386666667,-18.98666667,0,0,0,15.33333333,0,0,14,0,0,0,0,3,0,0,1430386,5,0,0,2,2,-6.2,2,510631,525322,14691,111,0,0,0,0.666666667,0.2,6.2,74.66666667,1.066666667,13.62,29.18666667,30.2,1.066666667,23.2,7.286666667,0.2,0,0,26.8,5,0
0,22,0,0,0,9.8,0,5,14,8.913333333,1,0,0,1,2.6,0,2.366666667,12.66666667,1,0,0,72,0,0,12,0,0,0,0,4,0,0,6236,0,2,2,3,1,1.8,1,-68,30,98,42,1,0,-0.133333333,0,0,0.7,18,0.4,1.986666667,3.133333333,0.2,0,2.2,0.533333333,0,0,0.133333333,0.1,5,0
0.733333333,18,0,0,-0.133333333,4.733333333,-0.133333333,11,14,-7.686666667,0,0,0,0,1,0,1.773333333,7.933333333,0,0,0,1.4,2,0,19,0,0,0,0,4,0,0,21132,0,0,0,1,3,17.66666667,4,781,1234,453,47,0,0,-0.066666667,0,0.266666667,2.7,88.6,2,9.286666667,20.66666667,16.33333333,0.133333333,14.26666667,4.626666667,0.133333333,0,0.066666667,0.4,5,0
-0.066666667,28,0,0,-0.133333333,0.466666667,-0.133333333,2,22,7.513333333,2,0,0,0,1.666666667,0,1.026666667,2.066666667,1,0,0,30,0,1,19,0,0,0,0,7,0,0,33669,2,0,0,1,3,1,1,-1229,44,1273,45,0,0,0,0,0.066666667,2.5,60,1.333333333,8.786666667,11.93333333,1,0.133333333,10.53333333,2.173333333,0.133333333,0,0,0.6,5,0
0,20,0,0,1.866666667,24.26666667,0,0,16,8.466666667,0,0,0,2,0.2,0.933333333,6.226666667,30.25333333,1,0,0,63.8,1,0,11,0,0,0,0,3,0,0,468735,0,0,2,1,1,23.13333333,8,1947,19415,17468,43,1,0,-0.066666667,0.066666667,0,2.1,26.2,0.8,5.533333333,3.146666667,5.866666667,0.133333333,2.733333333,1.373333333,0,0,0.066666667,8,5,0
-0.066666667,52,0,0,0,2.2,-0.133333333,0,48,11.4,1,0,0,1,2.333333333,0,2.886666667,-1.96,1,0,0,49.46666667,0,0,3,0,0,0,0,3,0,0,12921,4,0,2,1,3,19.26666667,2,478,713,235,56,0,0,-0.133333333,0,0.066666667,1.8,40.53333333,0.666666667,11.4,6.16,13.73333333,0,5.8,3.113333333,0.133333333,0,0.133333333,0.2,5,0
-0.066666667,12,0,0,2.6,17.86666667,-0.133333333,0,6,-1.22,0,0,0,1,0.466666667,0.8,3.506666667,23.56,0,0,0,30.13333333,0,0,8,0,0,0,0,1,0,0,86120,4,0,1,1,1,12.53333333,9,-5772,8996,14768,57,0,0,-0.066666667,0.2,0.066666667,3.7,42.86666667,0.533333333,1.72,9.04,21.46666667,0.4,6.133333333,3.193333333,0.133333333,0,0.066666667,1.6,5,0
0,100,0,0,0,8.333333333,-0.2,0,87,15.6,3,0,0,0,0.666666667,0,2.073333333,10.38666667,1,0,0,48.6,0,0,15,0,0,0,0,6,0,0,11063,2,0,1,1,1,-5.666666667,2,3493,3804,311,54,1,0,-0.066666667,0,0,2.3,41.4,0.333333333,3.7,4.813333333,6.666666667,0,4.666666667,1.526666667,0.2,0,0.066666667,0.2,5,0
0,0,0,0,0,-1.533333333,-0.133333333,0,0,-1.933333333,0,0,0,0,0,0,-0.613333333,-1.173333333,0,0,0,-8.733333333,0,0,4,0,0,0,0,0,0,0,41439,0,0,0,3,1,-3.066666667,0,-293,27,320,69,0,0,-0.066666667,0,0,2,8.733333333,0,1.933333333,1.173333333,3.066666667,0,1.533333333,0.613333333,0.133333333,0,0.066666667,0.7,4,0
0,3,0,0,0,-2.866666667,-0.266666667,1,2,-10.12666667,1,0,0,0,-1,0,-1.78,-2.2,0,0,0,-50.33333333,0,0,6,0,0,0,0,2,0,0,27755,2,0,0,1,2,-5.933333333,1,-1353,604,1957,48,1,0,-0.066666667,0,0,2,68.33333333,1,10.42666667,4.4,13.93333333,0,4.866666667,2.88,0.266666667,0,0.066666667,0.5,4,0
0,30,0,0,0,5.933333333,-0.133333333,1,25,0.766666667,0,0,0,0,1.6,0,-0.48,-1.12,0,0,0,24.26666667,0,0,19,0,0,0,0,1,0,0,11280,0,1,0,1,3,-4.4,2,-8,96,104,49,0,0,-0.333333333,0,0,1.7,65.73333333,1.4,5.633333333,6.72,4.4,0,6.066666667,1.68,0.133333333,0,0.333333333,0.2,3,0
0,24,0,0,-0.466666667,-3.933333333,-0.2,0,10,0,0,0,0,0,-0.4,0,-0.253333333,-2.573333333,0,0,0,0,0,0,7,0,0,0,0,7,0,3,353949,0,0,0,1,3,0,3,-7332,2415,9747,46,1,0,0,0,0,3.7,90,1.4,0,24.57333333,0,0.466666667,17.93333333,2.453333333,0.2,0,0,5.9,3,0
-0.333333333,20,0,0,-0.333333333,-0.066666667,-0.2,1,15,19.24,2,0,0,0,1.333333333,-0.133333333,0.713333333,-6.666666667,3,0,0,18.8,0,0,12,0,0,0,0,3,0,0,158213,1,1,0,3,1,-5.8,2,-13431,7526,20957,59,1,0,-0.133333333,0.133333333,0.333333333,4.3,71.2,1.666666667,18.56,18.46666667,13.8,0.333333333,13.06666667,5.086666667,0.2,0,0.133333333,2.7,3,0
-0.066666667,15,0,0,0,11.86666667,0,6,7,-5.246666667,1,0,0,1,1.266666667,0,-0.013333333,6.826666667,0,0,0,48.2,0,0,12,0,0,0,0,6,0,0,1276,0,2,0,3,1,-2.066666667,2,-141,22,163,54,1,0,-0.133333333,0,0.066666667,1.7,21.8,0.733333333,6.046666667,3.973333333,2.066666667,0,3.133333333,1.213333333,0,0,0.133333333,0,3,0
-0.2,29,0,0,0,0.866666667,-0.133333333,3,20,1.593333333,1,0,0,1,1.6,0,1.013333333,-1.253333333,1,0,0,33.93333333,0,0,12,0,0,0,0,7,0,0,98890,0,1,1,3,1,9.6,2,-6195,459,6654,45,1,0,-0.133333333,0,0.2,2.5,56.06666667,1.4,10.40666667,11.85333333,5.4,0,10.13333333,2.786666667,0.133333333,0,0.133333333,1.7,3,0
0,4,0,0,0,1.133333333,0,0,0,-0.093333333,0,0,0,0,-0.066666667,0,1.386666667,-0.533333333,0,0,0,18.73333333,1,0,19,0,0,0,0,0,0,0,1180,0,0,0,1,3,14.53333333,1,5,20,15,48,0,0,0,0,0,1.3,7.266666667,0.066666667,0.093333333,0.533333333,3.466666667,0,0.866666667,0.413333333,0,0,0,0,3,0
0,37,0,0,-0.2,4.8,0,6,26,-2.073333333,1,0,0,1,2.266666667,-0.066666667,-0.22,2.053333333,0,0,0,50.13333333,0,0,19,0,0,0,0,3,0,0,41012,0,0,1,1,3,-2.466666667,2,16935,18529,1594,44,0,0,-0.066666667,0.066666667,0,3,39.86666667,0.733333333,4.773333333,7.946666667,3.466666667,0.2,6.2,1.62,0,0,0.066666667,0.7,3,0
0,4,0,0,-0.066666667,12.53333333,-0.133333333,0,3,-5.706666667,1,0,0,0,-0.8,0.8,3.12,24.22666667,0,0,0,-28.13333333,0,0,19,0,0,0,0,2,0,0,32794,3,0,0,1,3,12.53333333,6,-2653,890,3543,48,0,0,0,0.2,0,3.1,54.13333333,0.8,7.006666667,9.773333333,20.46666667,0.066666667,6.466666667,3.68,0.133333333,0,0,0.6,3,0
